Day of Epi Dt,Measure Names,7 Day Average (conf+prob) (TT),7 Day Average (conf+prob),7 Day Average (conf+prob),Prelim end date,Prelim start date,7 Day Average (TT Text),County Parameter Cum Curve,Max. Window Max Daily Cases,Measure Values,Confirmed Cases By Epi Dt,Probable By Epi Dt,Stacked Confirm + Probable cases
20-Nov-20,Confirmed cases,5207,5207,,11/21/2020,11/7/2020,confirmed plus probable cases,Wisconsin,9605,4117,4117,565,4682
19-Nov-20,Confirmed cases,5449,5449,,11/20/2020,11/6/2020,confirmed plus probable cases,Wisconsin,9605,4479,4479,544,5023
18-Nov-20,Confirmed cases,5781,5781,,11/19/2020,11/5/2020,confirmed plus probable cases,Wisconsin,9605,5084,5084,591,5675
17-Nov-20,Confirmed cases,5947,5947,,11/18/2020,11/4/2020,confirmed plus probable cases,Wisconsin,9605,5532,5532,629,6161
16-Nov-20,Confirmed cases,6259,6259,,11/17/2020,11/3/2020,confirmed plus probable cases,Wisconsin,9605,6391,6391,724,7115
15-Nov-20,Confirmed cases,6615,6615,,11/16/2020,11/2/2020,confirmed plus probable cases,Wisconsin,9605,3321,3321,311,3632
14-Nov-20,Confirmed cases,6767,6767,,11/15/2020,11/1/2020,confirmed plus probable cases,Wisconsin,9605,3832,3832,332,4164
13-Nov-20,Confirmed cases,6948,6948,,11/14/2020,10/31/2020,confirmed plus probable cases,Wisconsin,9605,5728,5728,647,6375
12-Nov-20,Confirmed cases,7154,7154,,11/13/2020,10/30/2020,confirmed plus probable cases,Wisconsin,9605,6606,6606,739,7345
11-Nov-20,Confirmed cases,7201,7201,,11/12/2020,10/29/2020,confirmed plus probable cases,Wisconsin,9605,6102,6102,741,6843
10-Nov-20,Confirmed cases,7383,7383,,11/11/2020,10/28/2020,confirmed plus probable cases,Wisconsin,9605,7818,7818,523,8341
9-Nov-20,Confirmed cases,7366,7366,,11/10/2020,10/27/2020,confirmed plus probable cases,Wisconsin,9605,8975,8975,630,9605
8-Nov-20,Confirmed cases,7227,7227,,11/9/2020,10/26/2020,confirmed plus probable cases,Wisconsin,9605,4422,4422,278,4700
7-Nov-20,Confirmed cases,7208,7208,,11/8/2020,10/25/2020,confirmed plus probable cases,Wisconsin,9605,5136,5136,294,5430
6-Nov-20,Confirmed cases,7047,7047,,11/7/2020,10/24/2020,confirmed plus probable cases,Wisconsin,9605,7405,7405,414,7819
5-Nov-20,Confirmed cases,6771,6771,,11/6/2020,10/23/2020,confirmed plus probable cases,Wisconsin,9605,7253,7253,421,7674
4-Nov-20,Confirmed cases,6510,6510,,11/5/2020,10/22/2020,confirmed plus probable cases,Wisconsin,9605,7741,7741,373,8114
3-Nov-20,Confirmed cases,6241,6241,,11/4/2020,10/21/2020,confirmed plus probable cases,Wisconsin,9605,7835,7835,385,8220
2-Nov-20,Confirmed cases,5955,5955,,11/3/2020,10/20/2020,confirmed plus probable cases,Wisconsin,9605,8219,8219,414,8633
1-Nov-20,Confirmed cases,5628,5628,,11/2/2020,10/19/2020,confirmed plus probable cases,Wisconsin,9605,4319,4319,249,4568
31-Oct-20,Confirmed cases,5434,5434,,11/1/2020,10/18/2020,confirmed plus probable cases,Wisconsin,9605,4138,4138,169,4307
30-Oct-20,Confirmed cases,5305,5305,,10/31/2020,10/17/2020,confirmed plus probable cases,Wisconsin,9605,5586,5586,297,5883
29-Oct-20,Confirmed cases,5134,5134,,10/30/2020,10/16/2020,confirmed plus probable cases,Wisconsin,9605,5540,5540,308,5848
28-Oct-20,Confirmed cases,4970,4970,,10/29/2020,10/15/2020,confirmed plus probable cases,Wisconsin,9605,5977,5977,252,6229
27-Oct-20,Confirmed cases,4789,4789,,10/28/2020,10/14/2020,confirmed plus probable cases,Wisconsin,9605,5916,5916,303,6219
26-Oct-20,Confirmed cases,4590,4590,,10/27/2020,10/13/2020,confirmed plus probable cases,Wisconsin,9605,6038,6038,307,6345
25-Oct-20,Confirmed cases,4404,4404,,10/26/2020,10/12/2020,confirmed plus probable cases,Wisconsin,9605,3009,3009,200,3209
24-Oct-20,Confirmed cases,4310,4310,,10/25/2020,10/11/2020,confirmed plus probable cases,Wisconsin,9605,3230,3230,178,3408
23-Oct-20,Confirmed cases,4194,4194,,10/24/2020,10/10/2020,confirmed plus probable cases,Wisconsin,9605,4409,4409,277,4686
22-Oct-20,Confirmed cases,4056,4056,,10/23/2020,10/9/2020,confirmed plus probable cases,Wisconsin,9605,4408,4408,290,4698
21-Oct-20,Confirmed cases,3938,3938,,10/22/2020,10/8/2020,confirmed plus probable cases,Wisconsin,9605,4720,4720,243,4963
20-Oct-20,Confirmed cases,3792,3792,,10/21/2020,10/7/2020,confirmed plus probable cases,Wisconsin,9605,4613,4613,212,4825
19-Oct-20,Confirmed cases,3662,3662,,10/20/2020,10/6/2020,confirmed plus probable cases,Wisconsin,9605,4797,4797,244,5041
18-Oct-20,Confirmed cases,3567,3567,,10/19/2020,10/5/2020,confirmed plus probable cases,Wisconsin,9605,2410,2410,141,2551
17-Oct-20,Confirmed cases,3543,3543,,10/18/2020,10/4/2020,confirmed plus probable cases,Wisconsin,9605,2472,2472,126,2598
16-Oct-20,Confirmed cases,3532,3532,,10/17/2020,10/3/2020,confirmed plus probable cases,Wisconsin,9605,3528,3528,191,3719
15-Oct-20,Confirmed cases,3499,3499,,10/16/2020,10/2/2020,confirmed plus probable cases,Wisconsin,9605,3616,3616,255,3871
14-Oct-20,Confirmed cases,3450,3450,,10/15/2020,10/1/2020,confirmed plus probable cases,Wisconsin,9605,3721,3721,222,3943
13-Oct-20,Confirmed cases,3419,3419,,10/14/2020,9/30/2020,confirmed plus probable cases,Wisconsin,9605,3703,3703,214,3917
12-Oct-20,Confirmed cases,3399,3399,,10/13/2020,9/29/2020,confirmed plus probable cases,Wisconsin,9605,4126,4126,244,4370
11-Oct-20,Confirmed cases,3304,3304,,10/12/2020,9/28/2020,confirmed plus probable cases,Wisconsin,9605,2236,2236,153,2389
10-Oct-20,Confirmed cases,3239,3239,,10/11/2020,9/27/2020,confirmed plus probable cases,Wisconsin,9605,2414,2414,107,2521
9-Oct-20,Confirmed cases,3178,3178,,10/10/2020,9/26/2020,confirmed plus probable cases,Wisconsin,9605,3281,3281,204,3485
8-Oct-20,Confirmed cases,3069,3069,,10/9/2020,9/25/2020,confirmed plus probable cases,Wisconsin,9605,3344,3344,182,3526
7-Oct-20,Confirmed cases,2975,2975,,10/8/2020,9/24/2020,confirmed plus probable cases,Wisconsin,9605,3546,3546,185,3731
6-Oct-20,Confirmed cases,2870,2870,,10/7/2020,9/23/2020,confirmed plus probable cases,Wisconsin,9605,3606,3606,170,3776
5-Oct-20,Confirmed cases,2734,2734,,10/6/2020,9/22/2020,confirmed plus probable cases,Wisconsin,9605,3529,3529,174,3703
4-Oct-20,Confirmed cases,2695,2695,,10/5/2020,9/21/2020,confirmed plus probable cases,Wisconsin,9605,1849,1849,85,1934
3-Oct-20,Confirmed cases,2657,2657,,10/4/2020,9/20/2020,confirmed plus probable cases,Wisconsin,9605,2020,2020,75,2095
2-Oct-20,Confirmed cases,2629,2629,,10/3/2020,9/19/2020,confirmed plus probable cases,Wisconsin,9605,2595,2595,128,2723
1-Oct-20,Confirmed cases,2599,2599,,10/2/2020,9/18/2020,confirmed plus probable cases,Wisconsin,9605,2762,2762,106,2868
30-Sep-20,Confirmed cases,2556,2556,,10/1/2020,9/17/2020,confirmed plus probable cases,Wisconsin,9605,2892,2892,100,2992
29-Sep-20,Confirmed cases,2596,2596,,9/30/2020,9/16/2020,confirmed plus probable cases,Wisconsin,9605,2722,2722,101,2823
28-Sep-20,Confirmed cases,2581,2581,,9/29/2020,9/15/2020,confirmed plus probable cases,Wisconsin,9605,3299,3299,131,3430
27-Sep-20,Confirmed cases,2500,2500,,9/28/2020,9/14/2020,confirmed plus probable cases,Wisconsin,9605,1607,1607,64,1671
26-Sep-20,Confirmed cases,2475,2475,,9/27/2020,9/13/2020,confirmed plus probable cases,Wisconsin,9605,1832,1832,69,1901
25-Sep-20,Confirmed cases,2432,2432,,9/26/2020,9/12/2020,confirmed plus probable cases,Wisconsin,9605,2417,2417,91,2508
24-Sep-20,Confirmed cases,2364,2364,,9/25/2020,9/11/2020,confirmed plus probable cases,Wisconsin,9605,2478,2478,95,2573
23-Sep-20,Confirmed cases,2302,2302,,9/24/2020,9/10/2020,confirmed plus probable cases,Wisconsin,9605,3171,3171,100,3271
22-Sep-20,Confirmed cases,2178,2178,,9/23/2020,9/9/2020,confirmed plus probable cases,Wisconsin,9605,2611,2611,106,2717
21-Sep-20,Confirmed cases,2111,2111,,9/22/2020,9/8/2020,confirmed plus probable cases,Wisconsin,9605,2717,2717,144,2861
20-Sep-20,Confirmed cases,2035,2035,,9/21/2020,9/7/2020,confirmed plus probable cases,Wisconsin,9605,1438,1438,57,1495
19-Sep-20,Confirmed cases,2001,2001,,9/20/2020,9/6/2020,confirmed plus probable cases,Wisconsin,9605,1535,1535,68,1603
18-Sep-20,Confirmed cases,1954,1954,,9/19/2020,9/5/2020,confirmed plus probable cases,Wisconsin,9605,1894,1894,137,2031
17-Sep-20,Confirmed cases,1906,1906,,9/18/2020,9/4/2020,confirmed plus probable cases,Wisconsin,9605,2025,2025,112,2137
16-Sep-20,Confirmed cases,1849,1849,,9/17/2020,9/3/2020,confirmed plus probable cases,Wisconsin,9605,2278,2278,130,2408
15-Sep-20,Confirmed cases,1768,1768,,9/16/2020,9/2/2020,confirmed plus probable cases,Wisconsin,9605,2127,2127,118,2245
14-Sep-20,Confirmed cases,1727,1727,,9/15/2020,9/1/2020,confirmed plus probable cases,Wisconsin,9605,2213,2213,117,2330
13-Sep-20,Confirmed cases,1562,1562,,9/14/2020,8/31/2020,confirmed plus probable cases,Wisconsin,9605,1207,1207,48,1255
12-Sep-20,Confirmed cases,1509,1509,,9/13/2020,8/30/2020,confirmed plus probable cases,Wisconsin,9605,1218,1218,55,1273
11-Sep-20,Confirmed cases,1452,1452,,9/12/2020,8/29/2020,confirmed plus probable cases,Wisconsin,9605,1584,1584,115,1699
10-Sep-20,Confirmed cases,1368,1368,,9/11/2020,8/28/2020,confirmed plus probable cases,Wisconsin,9605,1647,1647,92,1739
9-Sep-20,Confirmed cases,1278,1278,,9/10/2020,8/27/2020,confirmed plus probable cases,Wisconsin,9605,1746,1746,90,1836
8-Sep-20,Confirmed cases,1174,1174,,9/9/2020,8/26/2020,confirmed plus probable cases,Wisconsin,9605,1884,1884,75,1959
7-Sep-20,Confirmed cases,1064,1064,,9/8/2020,8/25/2020,confirmed plus probable cases,Wisconsin,9605,1136,1136,43,1179
6-Sep-20,Confirmed cases,1052,1052,,9/7/2020,8/24/2020,confirmed plus probable cases,Wisconsin,9605,850,850,31,881
5-Sep-20,Confirmed cases,1014,1014,,9/6/2020,8/23/2020,confirmed plus probable cases,Wisconsin,9605,852,852,20,872
4-Sep-20,Confirmed cases,975,975,,9/5/2020,8/22/2020,confirmed plus probable cases,Wisconsin,9605,1055,1055,58,1113
3-Sep-20,Confirmed cases,931,931,,9/4/2020,8/21/2020,confirmed plus probable cases,Wisconsin,9605,1057,1057,54,1111
2-Sep-20,Confirmed cases,897,897,,9/3/2020,8/20/2020,confirmed plus probable cases,Wisconsin,9605,1053,1053,51,1104
1-Sep-20,Confirmed cases,866,866,,9/2/2020,8/19/2020,confirmed plus probable cases,Wisconsin,9605,1159,1159,35,1194
31-Aug-20,Confirmed cases,830,830,,9/1/2020,8/18/2020,confirmed plus probable cases,Wisconsin,9605,1064,1064,31,1095
30-Aug-20,Confirmed cases,797,797,,8/31/2020,8/17/2020,confirmed plus probable cases,Wisconsin,9605,596,596,14,610
29-Aug-20,Confirmed cases,787,787,,8/30/2020,8/16/2020,confirmed plus probable cases,Wisconsin,9605,579,579,21,600
28-Aug-20,Confirmed cases,773,773,,8/29/2020,8/15/2020,confirmed plus probable cases,Wisconsin,9605,758,758,47,805
27-Aug-20,Confirmed cases,755,755,,8/28/2020,8/14/2020,confirmed plus probable cases,Wisconsin,9605,843,843,31,874
26-Aug-20,Confirmed cases,722,722,,8/27/2020,8/13/2020,confirmed plus probable cases,Wisconsin,9605,843,843,44,887
25-Aug-20,Confirmed cases,704,704,,8/26/2020,8/12/2020,confirmed plus probable cases,Wisconsin,9605,904,904,41,945
24-Aug-20,Confirmed cases,693,693,,8/25/2020,8/11/2020,confirmed plus probable cases,Wisconsin,9605,842,842,22,864
23-Aug-20,Confirmed cases,681,681,,8/24/2020,8/10/2020,confirmed plus probable cases,Wisconsin,9605,516,516,18,534
22-Aug-20,Confirmed cases,677,677,,8/23/2020,8/9/2020,confirmed plus probable cases,Wisconsin,9605,486,486,20,506
21-Aug-20,Confirmed cases,682,682,,8/22/2020,8/8/2020,confirmed plus probable cases,Wisconsin,9605,641,641,35,676
20-Aug-20,Confirmed cases,678,678,,8/21/2020,8/7/2020,confirmed plus probable cases,Wisconsin,9605,609,609,33,642
19-Aug-20,Confirmed cases,682,682,,8/20/2020,8/6/2020,confirmed plus probable cases,Wisconsin,9605,727,727,38,765
18-Aug-20,Confirmed cases,695,695,,8/19/2020,8/5/2020,confirmed plus probable cases,Wisconsin,9605,840,840,29,869
17-Aug-20,Confirmed cases,696,696,,8/18/2020,8/4/2020,confirmed plus probable cases,Wisconsin,9605,740,740,36,776
16-Aug-20,Confirmed cases,707,707,,8/17/2020,8/3/2020,confirmed plus probable cases,Wisconsin,9605,490,490,16,506
15-Aug-20,Confirmed cases,716,716,,8/16/2020,8/2/2020,confirmed plus probable cases,Wisconsin,9605,521,521,22,543
14-Aug-20,Confirmed cases,718,718,,8/15/2020,8/1/2020,confirmed plus probable cases,Wisconsin,9605,623,623,22,645
13-Aug-20,Confirmed cases,735,735,,8/14/2020,7/31/2020,confirmed plus probable cases,Wisconsin,9605,636,636,35,671
12-Aug-20,Confirmed cases,750,750,,8/13/2020,7/30/2020,confirmed plus probable cases,Wisconsin,9605,824,824,34,858
11-Aug-20,Confirmed cases,762,762,,8/12/2020,7/29/2020,confirmed plus probable cases,Wisconsin,9605,857,857,22,879
10-Aug-20,Confirmed cases,771,771,,8/11/2020,7/28/2020,confirmed plus probable cases,Wisconsin,9605,813,813,39,852
9-Aug-20,Confirmed cases,794,794,,8/10/2020,7/27/2020,confirmed plus probable cases,Wisconsin,9605,552,552,15,567
8-Aug-20,Confirmed cases,788,788,,8/9/2020,7/26/2020,confirmed plus probable cases,Wisconsin,9605,543,543,17,560
7-Aug-20,Confirmed cases,807,807,,8/8/2020,7/25/2020,confirmed plus probable cases,Wisconsin,9605,737,737,27,764
6-Aug-20,Confirmed cases,807,807,,8/7/2020,7/24/2020,confirmed plus probable cases,Wisconsin,9605,744,744,32,776
5-Aug-20,Confirmed cases,811,811,,8/6/2020,7/23/2020,confirmed plus probable cases,Wisconsin,9605,896,896,42,938
4-Aug-20,Confirmed cases,802,802,,8/5/2020,7/22/2020,confirmed plus probable cases,Wisconsin,9605,902,902,41,943
3-Aug-20,Confirmed cases,805,805,,8/4/2020,7/21/2020,confirmed plus probable cases,Wisconsin,9605,978,978,32,1010
2-Aug-20,Confirmed cases,817,817,,8/3/2020,7/20/2020,confirmed plus probable cases,Wisconsin,9605,508,508,22,530
1-Aug-20,Confirmed cases,822,822,,8/2/2020,7/19/2020,confirmed plus probable cases,Wisconsin,9605,668,668,22,690
31-Jul-20,Confirmed cases,812,812,,8/1/2020,7/18/2020,confirmed plus probable cases,Wisconsin,9605,734,734,31,765
30-Jul-20,Confirmed cases,819,819,,7/31/2020,7/17/2020,confirmed plus probable cases,Wisconsin,9605,770,770,32,802
29-Jul-20,Confirmed cases,821,821,,7/30/2020,7/16/2020,confirmed plus probable cases,Wisconsin,9605,845,845,29,874
28-Jul-20,Confirmed cases,842,842,,7/29/2020,7/15/2020,confirmed plus probable cases,Wisconsin,9605,924,924,41,965
27-Jul-20,Confirmed cases,848,848,,7/28/2020,7/14/2020,confirmed plus probable cases,Wisconsin,9605,1062,1062,34,1096
26-Jul-20,Confirmed cases,851,851,,7/27/2020,7/13/2020,confirmed plus probable cases,Wisconsin,9605,546,546,20,566
25-Jul-20,Confirmed cases,856,856,,7/26/2020,7/12/2020,confirmed plus probable cases,Wisconsin,9605,598,598,23,621
24-Jul-20,Confirmed cases,863,863,,7/25/2020,7/11/2020,confirmed plus probable cases,Wisconsin,9605,768,768,46,814
23-Jul-20,Confirmed cases,874,874,,7/24/2020,7/10/2020,confirmed plus probable cases,Wisconsin,9605,790,790,22,812
22-Jul-20,Confirmed cases,896,896,,7/23/2020,7/9/2020,confirmed plus probable cases,Wisconsin,9605,976,976,46,1022
21-Jul-20,Confirmed cases,899,899,,7/22/2020,7/8/2020,confirmed plus probable cases,Wisconsin,9605,968,968,42,1010
20-Jul-20,Confirmed cases,907,907,,7/21/2020,7/7/2020,confirmed plus probable cases,Wisconsin,9605,1060,1060,58,1118
19-Jul-20,Confirmed cases,908,908,,7/20/2020,7/6/2020,confirmed plus probable cases,Wisconsin,9605,582,582,19,601
18-Jul-20,Confirmed cases,914,914,,7/19/2020,7/5/2020,confirmed plus probable cases,Wisconsin,9605,649,649,19,668
17-Jul-20,Confirmed cases,910,910,,7/18/2020,7/4/2020,confirmed plus probable cases,Wisconsin,9605,830,830,61,891
16-Jul-20,Confirmed cases,906,906,,7/17/2020,7/3/2020,confirmed plus probable cases,Wisconsin,9605,932,932,32,964
15-Jul-20,Confirmed cases,901,901,,7/16/2020,7/2/2020,confirmed plus probable cases,Wisconsin,9605,1004,1004,41,1045
14-Jul-20,Confirmed cases,894,894,,7/15/2020,7/1/2020,confirmed plus probable cases,Wisconsin,9605,1025,1025,41,1066
13-Jul-20,Confirmed cases,888,888,,7/14/2020,6/30/2020,confirmed plus probable cases,Wisconsin,9605,1085,1085,40,1125
12-Jul-20,Confirmed cases,876,876,,7/13/2020,6/29/2020,confirmed plus probable cases,Wisconsin,9605,618,618,26,644
11-Jul-20,Confirmed cases,872,872,,7/12/2020,6/28/2020,confirmed plus probable cases,Wisconsin,9605,619,619,16,635
10-Jul-20,Confirmed cases,847,847,,7/11/2020,6/27/2020,confirmed plus probable cases,Wisconsin,9605,817,817,50,867
9-Jul-20,Confirmed cases,815,815,,7/10/2020,6/26/2020,confirmed plus probable cases,Wisconsin,9605,889,889,36,925
8-Jul-20,Confirmed cases,784,784,,7/9/2020,6/25/2020,confirmed plus probable cases,Wisconsin,9605,960,960,36,996
7-Jul-20,Confirmed cases,766,766,,7/8/2020,6/24/2020,confirmed plus probable cases,Wisconsin,9605,991,991,33,1024
6-Jul-20,Confirmed cases,736,736,,7/7/2020,6/23/2020,confirmed plus probable cases,Wisconsin,9605,1000,1000,41,1041
5-Jul-20,Confirmed cases,711,711,,7/6/2020,6/22/2020,confirmed plus probable cases,Wisconsin,9605,602,602,18,620
4-Jul-20,Confirmed cases,687,687,,7/5/2020,6/21/2020,confirmed plus probable cases,Wisconsin,9605,440,440,20,460
3-Jul-20,Confirmed cases,689,689,,7/4/2020,6/20/2020,confirmed plus probable cases,Wisconsin,9605,614,614,27,641
2-Jul-20,Confirmed cases,685,685,,7/3/2020,6/19/2020,confirmed plus probable cases,Wisconsin,9605,674,674,38,712
1-Jul-20,Confirmed cases,675,675,,7/2/2020,6/18/2020,confirmed plus probable cases,Wisconsin,9605,812,812,53,865
30-Jun-20,Confirmed cases,643,643,,7/1/2020,6/17/2020,confirmed plus probable cases,Wisconsin,9605,780,780,37,817
29-Jun-20,Confirmed cases,622,622,,6/30/2020,6/16/2020,confirmed plus probable cases,Wisconsin,9605,831,831,35,866
28-Jun-20,Confirmed cases,593,593,,6/29/2020,6/15/2020,confirmed plus probable cases,Wisconsin,9605,436,436,12,448
27-Jun-20,Confirmed cases,580,580,,6/28/2020,6/14/2020,confirmed plus probable cases,Wisconsin,9605,461,461,13,474
26-Jun-20,Confirmed cases,561,561,,6/27/2020,6/13/2020,confirmed plus probable cases,Wisconsin,9605,581,581,35,616
25-Jun-20,Confirmed cases,534,534,,6/26/2020,6/12/2020,confirmed plus probable cases,Wisconsin,9605,595,595,45,640
24-Jun-20,Confirmed cases,509,509,,6/25/2020,6/11/2020,confirmed plus probable cases,Wisconsin,9605,610,610,33,643
23-Jun-20,Confirmed cases,483,483,,6/24/2020,6/10/2020,confirmed plus probable cases,Wisconsin,9605,629,629,38,667
22-Jun-20,Confirmed cases,448,448,,6/23/2020,6/9/2020,confirmed plus probable cases,Wisconsin,9605,631,631,35,666
21-Jun-20,Confirmed cases,431,431,,6/22/2020,6/8/2020,confirmed plus probable cases,Wisconsin,9605,339,339,15,354
20-Jun-20,Confirmed cases,412,412,,6/21/2020,6/7/2020,confirmed plus probable cases,Wisconsin,9605,318,318,23,341
19-Jun-20,Confirmed cases,397,397,,6/20/2020,6/6/2020,confirmed plus probable cases,Wisconsin,9605,391,391,38,429
18-Jun-20,Confirmed cases,381,381,,6/19/2020,6/5/2020,confirmed plus probable cases,Wisconsin,9605,428,428,41,469
17-Jun-20,Confirmed cases,359,359,,6/18/2020,6/4/2020,confirmed plus probable cases,Wisconsin,9605,421,421,34,455
16-Jun-20,Confirmed cases,348,348,,6/17/2020,6/3/2020,confirmed plus probable cases,Wisconsin,9605,391,391,35,426
15-Jun-20,Confirmed cases,347,347,,6/16/2020,6/2/2020,confirmed plus probable cases,Wisconsin,9605,505,505,39,544
14-Jun-20,Confirmed cases,327,327,,6/15/2020,6/1/2020,confirmed plus probable cases,Wisconsin,9605,205,205,18,223
13-Jun-20,Confirmed cases,325,325,,6/14/2020,5/31/2020,confirmed plus probable cases,Wisconsin,9605,216,216,17,233
12-Jun-20,Confirmed cases,331,331,,6/13/2020,5/30/2020,confirmed plus probable cases,Wisconsin,9605,293,293,27,320
11-Jun-20,Confirmed cases,342,342,,6/12/2020,5/29/2020,confirmed plus probable cases,Wisconsin,9605,276,276,42,318
10-Jun-20,Confirmed cases,351,351,,6/11/2020,5/28/2020,confirmed plus probable cases,Wisconsin,9605,336,336,41,377
9-Jun-20,Confirmed cases,356,356,,6/10/2020,5/27/2020,confirmed plus probable cases,Wisconsin,9605,375,375,40,415
8-Jun-20,Confirmed cases,353,353,,6/9/2020,5/26/2020,confirmed plus probable cases,Wisconsin,9605,387,387,21,408
7-Jun-20,Confirmed cases,366,366,,6/8/2020,5/25/2020,confirmed plus probable cases,Wisconsin,9605,200,200,10,210
6-Jun-20,Confirmed cases,364,364,,6/7/2020,5/24/2020,confirmed plus probable cases,Wisconsin,9605,259,259,16,275
5-Jun-20,Confirmed cases,358,358,,6/6/2020,5/23/2020,confirmed plus probable cases,Wisconsin,9605,360,360,31,391
4-Jun-20,Confirmed cases,361,361,,6/5/2020,5/22/2020,confirmed plus probable cases,Wisconsin,9605,345,345,38,383
3-Jun-20,Confirmed cases,367,367,,6/4/2020,5/21/2020,confirmed plus probable cases,Wisconsin,9605,385,385,27,412
2-Jun-20,Confirmed cases,406,406,,6/3/2020,5/20/2020,confirmed plus probable cases,Wisconsin,9605,372,372,24,396
1-Jun-20,Confirmed cases,434,434,,6/2/2020,5/19/2020,confirmed plus probable cases,Wisconsin,9605,461,461,37,498
31-May-20,Confirmed cases,396,396,,6/1/2020,5/18/2020,confirmed plus probable cases,Wisconsin,9605,182,182,12,194
30-May-20,Confirmed cases,397,397,,5/31/2020,5/17/2020,confirmed plus probable cases,Wisconsin,9605,211,211,23,234
29-May-20,Confirmed cases,408,408,,5/30/2020,5/16/2020,confirmed plus probable cases,Wisconsin,9605,382,382,31,413
28-May-20,Confirmed cases,423,423,,5/29/2020,5/15/2020,confirmed plus probable cases,Wisconsin,9605,398,398,28,426
27-May-20,Confirmed cases,441,441,,5/28/2020,5/14/2020,confirmed plus probable cases,Wisconsin,9605,643,643,38,681
26-May-20,Confirmed cases,431,431,,5/27/2020,5/13/2020,confirmed plus probable cases,Wisconsin,9605,541,541,55,596
25-May-20,Confirmed cases,437,437,,5/26/2020,5/12/2020,confirmed plus probable cases,Wisconsin,9605,203,203,25,228
24-May-20,Confirmed cases,505,505,,5/25/2020,5/11/2020,confirmed plus probable cases,Wisconsin,9605,194,194,10,204
23-May-20,Confirmed cases,515,515,,5/24/2020,5/10/2020,confirmed plus probable cases,Wisconsin,9605,282,282,26,308
22-May-20,Confirmed cases,528,528,,5/23/2020,5/9/2020,confirmed plus probable cases,Wisconsin,9605,486,486,34,520
21-May-20,Confirmed cases,543,543,,5/22/2020,5/8/2020,confirmed plus probable cases,Wisconsin,9605,507,507,44,551
20-May-20,Confirmed cases,545,545,,5/21/2020,5/7/2020,confirmed plus probable cases,Wisconsin,9605,576,576,40,616
19-May-20,Confirmed cases,540,540,,5/20/2020,5/6/2020,confirmed plus probable cases,Wisconsin,9605,600,600,36,636
18-May-20,Confirmed cases,523,523,,5/19/2020,5/5/2020,confirmed plus probable cases,Wisconsin,9605,665,665,37,702
17-May-20,Confirmed cases,500,500,,5/18/2020,5/4/2020,confirmed plus probable cases,Wisconsin,9605,249,249,23,272
16-May-20,Confirmed cases,500,500,,5/17/2020,5/3/2020,confirmed plus probable cases,Wisconsin,9605,366,366,36,402
15-May-20,Confirmed cases,478,478,,5/16/2020,5/2/2020,confirmed plus probable cases,Wisconsin,9605,572,572,56,628
14-May-20,Confirmed cases,443,443,,5/15/2020,5/1/2020,confirmed plus probable cases,Wisconsin,9605,518,518,46,564
13-May-20,Confirmed cases,423,423,,5/14/2020,4/30/2020,confirmed plus probable cases,Wisconsin,9605,539,539,38,577
12-May-20,Confirmed cases,393,393,,5/13/2020,4/29/2020,confirmed plus probable cases,Wisconsin,9605,474,474,42,516
11-May-20,Confirmed cases,371,371,,5/12/2020,4/28/2020,confirmed plus probable cases,Wisconsin,9605,511,511,33,544
10-May-20,Confirmed cases,357,357,,5/11/2020,4/27/2020,confirmed plus probable cases,Wisconsin,9605,253,253,18,271
9-May-20,Confirmed cases,349,349,,5/10/2020,4/26/2020,confirmed plus probable cases,Wisconsin,9605,221,221,27,248
8-May-20,Confirmed cases,350,350,,5/9/2020,4/25/2020,confirmed plus probable cases,Wisconsin,9605,360,360,25,385
7-May-20,Confirmed cases,351,351,,5/8/2020,4/24/2020,confirmed plus probable cases,Wisconsin,9605,397,397,25,422
6-May-20,Confirmed cases,349,349,,5/7/2020,4/23/2020,confirmed plus probable cases,Wisconsin,9605,338,338,33,371
5-May-20,Confirmed cases,353,353,,5/6/2020,4/22/2020,confirmed plus probable cases,Wisconsin,9605,340,340,20,360
4-May-20,Confirmed cases,366,366,,5/5/2020,4/21/2020,confirmed plus probable cases,Wisconsin,9605,407,407,41,448
3-May-20,Confirmed cases,355,355,,5/4/2020,4/20/2020,confirmed plus probable cases,Wisconsin,9605,200,200,9,209
2-May-20,Confirmed cases,357,357,,5/3/2020,4/19/2020,confirmed plus probable cases,Wisconsin,9605,234,234,22,256
1-May-20,Confirmed cases,357,357,,5/2/2020,4/18/2020,confirmed plus probable cases,Wisconsin,9605,373,373,24,397
30-Apr-20,Confirmed cases,363,363,,5/1/2020,4/17/2020,confirmed plus probable cases,Wisconsin,9605,368,368,35,403
29-Apr-20,Confirmed cases,345,345,,4/30/2020,4/16/2020,confirmed plus probable cases,Wisconsin,9605,366,366,34,400
28-Apr-20,Confirmed cases,333,333,,4/29/2020,4/15/2020,confirmed plus probable cases,Wisconsin,9605,418,418,34,452
27-Apr-20,Confirmed cases,312,312,,4/28/2020,4/14/2020,confirmed plus probable cases,Wisconsin,9605,346,346,27,373
26-Apr-20,Confirmed cases,310,310,,4/27/2020,4/13/2020,confirmed plus probable cases,Wisconsin,9605,193,193,25,218
25-Apr-20,Confirmed cases,311,311,,4/26/2020,4/12/2020,confirmed plus probable cases,Wisconsin,9605,241,241,17,258
