Day of Result Date,Day of MaxDate,Day of Min 14 days,Measure Names,Measure Values,NotPositive.y,Positive.y,Testing Perc Pos moving avg (copy),Testing Perc Pos moving avg,Total.Y
"April 23, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,2136,252,9.733487833,9.733487833,2388
"April 24, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,2365,269,9.752747253,9.752747253,2634
"April 25, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,2298,212,9.619146994,9.619146994,2510
"April 26, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,1878,162,9.499753573,9.499753573,2040
"April 27, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,2367,192,9.137383946,9.137383946,2559
"April 28, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,2897,267,8.957983193,8.957983193,3164
"April 29, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,3426,423,9.282281655,9.282281655,3849
"April 30, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,3069,338,9.239696474,9.239696474,3407
"May 1, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,3177,389,9.400331832,9.400331832,3566
"May 2, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,3517,332,9.374164215,9.374164215,3849
"May 3, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,2966,265,9.337566138,9.337566138,3231
"May 4, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,2994,242,9.283186569,9.283186569,3236
"May 5, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,3980,322,9.084119497,9.084119497,4302
"May 6, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,5641,365,8.163930862,8.163930862,6006
"May 7, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,4776,364,7.770201159,7.770201159,5140
"May 8, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,4538,291,7.129081816,7.129081816,4829
"May 9, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,4645,279,6.719717065,6.719717065,4924
"May 10, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,3876,184,6.299042989,6.299042989,4060
"May 11, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,3900,203,6.018463014,6.018463014,4103
"May 12, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,5623,321,5.733302862,5.733302862,5944
"May 13, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,7047,404,5.613014732,5.613014732,7451
"May 14, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,7289,424,5.396678967,5.396678967,7713
"May 15, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8325,472,5.319594343,5.319594343,8797
"May 16, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,6354,328,5.220111732,5.220111732,6682
"May 17, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,5390,247,5.178405681,5.178405681,5637
"May 18, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,6684,230,4.937115878,4.937115878,6914
"May 19, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9521,506,4.905958174,4.905958174,10027
"May 20, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11358,532,4.750260146,4.750260146,11890
"May 21, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9230,564,4.819135937,4.819135937,9794
"May 22, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8967,464,4.755279503,4.755279503,9431
"May 23, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9549,401,4.625803309,4.625803309,9950
"May 24, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9841,358,4.479143758,4.479143758,10199
"May 25, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8172,392,4.605253740,4.605253740,8564
"May 26, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11177,463,4.441148486,4.441148486,11640
"May 27, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,10037,459,4.425321803,4.425321803,10496
"May 28, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9506,511,4.335889156,4.335889156,10017
"May 29, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9716,546,4.400517377,4.400517377,10262
"May 30, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9443,269,4.229087318,4.229087318,9712
"May 31, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9349,213,4.061036539,4.061036539,9562
"June 1, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9433,287,3.848254422,3.848254422,9720
"June 2, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8938,293,3.736231884,3.736231884,9231
"June 3, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,10323,352,3.571893205,3.571893205,10675
"June 4, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,10377,357,3.314925031,3.314925031,10734
"June 5, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9295,331,3.034940803,3.034940803,9626
"June 6, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,7427,263,3.117284869,3.117284869,7690
"June 7, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,6298,207,3.256415450,3.256415450,6505
"June 8, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,6104,215,3.320171109,3.320171109,6319
"June 9, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8963,302,3.333114086,3.333114086,9265
"June 10, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,10850,373,3.337570483,3.337570483,11223
"June 11, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9223,303,3.314825282,3.314825282,9526
"June 12, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9313,247,3.178671282,3.178671282,9560
"June 13, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,7131,264,3.196026291,3.196026291,7395
"June 14, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,6458,242,3.243982130,3.243982130,6700
"June 15, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,5491,191,3.238361611,3.238361611,5682
"June 16, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8353,299,3.267050291,3.267050291,8652
"June 17, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9561,333,3.273005975,3.273005975,9894
"June 18, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9013,308,3.293475981,3.293475981,9321
"June 19, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8965,384,3.546049515,3.546049515,9349
"June 20, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,7123,321,3.642929771,3.642929771,7444
"June 21, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,6204,256,3.682968910,3.682968910,6460
"June 22, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,6044,279,3.795066414,3.795066414,6323
"June 23, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9034,418,3.947255464,3.947255464,9452
"June 24, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,10819,518,4.161779982,4.161779982,11337
"June 25, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8219,476,4.490348798,4.490348798,8695
"June 26, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9104,540,4.730856710,4.730856710,9644
"June 27, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8514,469,4.854337045,4.854337045,8983
"June 28, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8634,456,4.968200995,4.968200995,9090
"June 29, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,7207,438,5.112111773,5.112111773,7645
"June 30, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9721,542,5.237826888,5.237826888,10263
"July 1, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9748,532,5.345201238,5.345201238,10280
"July 2, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9851,714,5.552880999,5.552880999,10565
"July 3, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11160,734,5.653376019,5.653376019,11894
"July 4, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8411,520,5.731927535,5.731927535,8931
"July 5, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,6317,409,5.865407819,5.865407819,6726
"July 6, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,6523,441,5.930847416,5.930847416,6964
"July 7, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11136,691,6.014556387,6.014556387,11827
"July 8, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11741,786,6.185730334,6.185730334,12527
"July 9, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11371,803,6.170910575,6.170910575,12174
"July 10, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,10885,990,6.533002929,6.533002929,11875
"July 11, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11399,751,6.560887895,6.560887895,12150
"July 12, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9510,627,6.553429315,6.553429315,10137
"July 13, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11243,674,6.442553295,6.442553295,11917
"July 14, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,13761,936,6.512863109,6.512863109,14697
"July 15, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11670,824,6.559852067,6.559852067,12494
"July 16, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,13065,912,6.549222323,6.549222323,13977
"July 17, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,12801,1027,6.447309417,6.447309417,13828
"July 18, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,12998,972,6.561195342,6.561195342,13970
"July 19, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,10475,709,6.575645997,6.575645997,11184
"July 20, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11845,806,6.665876445,6.665876445,12651
"July 21, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,13828,1049,6.774502318,6.774502318,14877
"July 22, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,12357,930,6.830251456,6.830251456,13287
"July 23, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,13056,1007,6.925207756,6.925207756,14063
"July 24, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,12253,947,6.886047709,6.886047709,13200
"July 25, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,10127,844,6.973058637,6.973058637,10971
"July 26, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9828,660,6.972536493,6.972536493,10488
"July 27, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,7748,522,6.997745314,6.997745314,8270
"July 28, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11954,859,6.942906658,6.942906658,12813
"July 29, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,13476,1144,7.086763399,7.086763399,14620
"July 30, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,10982,1066,7.331634510,7.331634510,12048
"July 31, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,10766,925,7.441193558,7.441193558,11691
"August 1, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8824,766,7.472334004,7.472334004,9590
"August 2, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,7897,536,7.510488608,7.510488608,8433
"August 3, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,7862,628,7.625667761,7.625667761,8490
"August 4, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11332,884,7.717154421,7.717154421,12216
"August 5, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11848,915,7.603248661,7.603248661,12763
"August 6, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11315,1070,7.574634766,7.574634766,12385
"August 7, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,10129,881,7.584761040,7.584761040,11010
"August 8, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8314,717,7.575879884,7.575879884,9031
"August 9, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,7411,556,7.650754109,7.650754109,7967
"August 10, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,6521,476,7.598557393,7.598557393,6997
"August 11, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8927,752,7.685588269,7.685588269,9679
"August 12, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9551,888,7.910173609,7.910173609,10439
"August 13, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9885,1034,8.031252839,8.031252839,10919
"August 14, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,10002,873,8.035565266,8.035565266,10875
"August 15, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,7891,591,7.910278772,7.910278772,8482
"August 16, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,6348,537,8.013877653,8.013877653,6885
"August 17, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,5740,450,8.074808174,8.074808174,6190
"August 18, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9284,685,7.932997694,7.932997694,9969
"August 19, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,10616,947,7.886503398,7.886503398,11563
"August 20, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8703,782,7.667575533,7.667575533,9485
"August 21, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,7844,748,7.749403263,7.749403263,8592
"August 22, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,5975,436,7.758693629,7.758693629,6411
"August 23, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,7500,558,7.642530033,7.642530033,8058
"August 24, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,5657,476,7.692946472,7.692946472,6133
"August 25, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8996,801,7.908193008,7.908193008,9797
"August 26, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8542,838,8.018183075,8.018183075,9380
"August 27, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8435,859,8.178271048,8.178271048,9294
"August 28, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,7436,713,8.180420118,8.180420118,8149
"August 29, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,6781,623,8.362105986,8.362105986,7404
"August 30, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,6352,575,8.557564291,8.557564291,6927
"August 31, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,7340,610,8.521077741,8.521077741,7950
"September 1, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8625,905,8.737251424,8.737251424,9530
"September 2, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,7150,873,9.005359918,9.005359918,8023
"September 3, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8184,1012,9.288375103,9.288375103,9196
"September 4, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,7815,971,9.632281721,9.632281721,8786
"September 5, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,6460,892,10.106640814,10.106640814,7352
"September 6, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,6035,775,10.474092321,10.474092321,6810
"September 7, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,5566,681,10.919848420,10.919848420,6247
"September 8, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,4806,673,11.325226909,11.325226909,5479
"September 9, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9998,1789,12.205113463,12.205113463,11787
"September 10, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9078,1572,12.874927772,12.874927772,10650
"September 11, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8300,1366,13.360693901,13.360693901,9666
"September 12, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8809,1240,13.340363828,13.340363828,10049
"September 13, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,5917,1003,13.691239843,13.691239843,6920
"September 14, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,7734,1263,14.014603135,14.014603135,8997
"September 15, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9727,1503,14.049264780,14.049264780,11230
"September 16, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,12810,2399,14.226977077,14.226977077,15209
"September 17, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11602,2151,14.408366744,14.408366744,13753
"September 18, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11995,2405,14.851411405,14.851411405,14400
"September 19, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9603,1730,15.217125681,15.217125681,11333
"September 20, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,7436,1323,15.265113945,15.265113945,8759
"September 21, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8771,1405,15.220362951,15.220362951,10176
"September 22, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,10305,1904,15.513927236,15.513927236,12209
"September 23, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,13138,2695,15.744306813,15.744306813,15833
"September 24, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11961,2476,15.993665875,15.993665875,14437
"September 25, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,12685,2601,16.055342883,16.055342883,15286
"September 26, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11461,2762,16.680047953,16.680047953,14223
"September 27, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,10300,1896,16.679737177,16.679737177,12196
"September 28, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9295,2071,17.169021455,17.169021455,11366
"September 29, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9822,2117,17.441225861,17.441225861,11939
"September 30, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,13188,2828,17.547112494,17.547112494,16016
"October 1, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,12879,2834,17.685731711,17.685731711,15713
"October 2, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11136,2388,17.789570106,17.789570106,13524
"October 3, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,10968,2124,17.324126761,17.324126761,13092
"October 4, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9796,1982,17.493684977,17.493684977,11778
"October 5, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9493,1863,17.272902439,17.272902439,11356
"October 6, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11622,2312,17.116116253,17.116116253,13934
"October 7, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,12719,3053,17.396421104,17.396421104,15772
"October 8, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,15302,3370,17.418066199,17.418066199,18672
"October 9, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,12278,3098,17.805561112,17.805561112,15376
"October 10, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,12606,2967,18.197167703,18.197167703,15573
"October 11, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,10219,2457,18.498630985,18.498630985,12676
"October 12, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11281,2850,18.944918688,18.944918688,14131
"October 13, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11277,3010,19.537596138,19.537596138,14287
"October 14, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,12783,3377,19.769824561,19.769824561,16160
"October 15, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,13373,3765,20.432690026,20.432690026,17138
"October 16, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,11642,3173,20.613666730,20.613666730,14815
"October 17, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,9342,2645,21.025950155,21.025950155,11987
"October 18, 2020","October 19, 2020","October 4, 2020",Seven-day average percent positive by person,,8054,2014,21.132818047,21.132818047,10068
