Day of Result Date,Day of MaxDate,Day of Min 14 days,Measure Names,Measure Values,NotPositive.y,Positive.y,Testing Perc Pos moving avg (copy),Testing Perc Pos moving avg,Total.Y
"April 20, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,1593,179,9.354668542,9.354668542,1772
"April 21, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,2108,223,9.392492591,9.392492591,2331
"April 22, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,2308,245,9.412123058,9.412123058,2553
"April 23, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,2136,252,9.737013693,9.737013693,2388
"April 24, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,2358,269,9.760120971,9.760120971,2627
"April 25, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,2296,213,9.632578477,9.632578477,2509
"April 26, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,1878,162,9.512946979,9.512946979,2040
"April 27, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,2366,192,9.149711866,9.149711866,2558
"April 28, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,2892,267,8.971627229,8.971627229,3159
"April 29, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,3426,423,9.294302143,9.294302143,3849
"April 30, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,3067,338,9.251997816,9.251997816,3405
"May 1, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,3177,389,9.409086598,9.409086598,3566
"May 2, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,3513,332,9.379181161,9.379181161,3845
"May 3, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,2960,265,9.344685898,9.344685898,3225
"May 4, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,2991,242,9.290832716,9.290832716,3233
"May 5, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,3979,322,9.089836375,9.089836375,4301
"May 6, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,5637,365,8.169851688,8.169851688,6002
"May 7, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,4761,364,7.778953476,7.778953476,5125
"May 8, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,4539,291,7.136546579,7.136546579,4830
"May 9, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,4641,279,6.726514098,6.726514098,4920
"May 10, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,3871,184,6.305057599,6.305057599,4055
"May 11, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,3898,203,6.023879522,6.023879522,4101
"May 12, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,5610,321,5.740189910,5.740189910,5931
"May 13, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,7035,404,5.620724705,5.620724705,7439
"May 14, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,7285,424,5.402077722,5.402077722,7709
"May 15, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8323,473,5.327000535,5.327000535,8796
"May 16, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,6349,328,5.227252393,5.227252393,6677
"May 17, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,5389,247,5.184817127,5.184817127,5636
"May 18, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,6684,230,4.942772189,4.942772189,6914
"May 19, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9521,506,4.909959021,4.909959021,10027
"May 20, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11364,532,4.752406556,4.752406556,11896
"May 21, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9228,564,4.821051927,4.821051927,9792
"May 22, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8958,464,4.756146047,4.756146047,9422
"May 23, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9545,401,4.626530259,4.626530259,9946
"May 24, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9838,358,4.479931958,4.479931958,10196
"May 25, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8159,392,4.606902477,4.606902477,8551
"May 26, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11166,463,4.443386717,4.443386717,11629
"May 27, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,10030,460,4.429783223,4.429783223,10490
"May 28, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9491,511,4.341078649,4.341078649,10002
"May 29, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9707,546,4.405701662,4.405701662,10253
"May 30, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9437,269,4.234260946,4.234260946,9706
"May 31, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9338,213,4.066569776,4.066569776,9551
"June 1, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9426,287,3.853162144,3.853162144,9713
"June 2, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8934,293,3.740825622,3.740825622,9227
"June 3, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,10312,352,3.575149025,3.575149025,10664
"June 4, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,10370,357,3.317535545,3.317535545,10727
"June 5, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9288,331,3.037265017,3.037265017,9619
"June 6, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,7424,263,3.119604691,3.119604691,7687
"June 7, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,6292,207,3.258700262,3.258700262,6499
"June 8, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,6105,215,3.322193504,3.322193504,6320
"June 9, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8957,302,3.335252982,3.335252982,9259
"June 10, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,10846,373,3.339311919,3.339311919,11219
"June 11, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9220,302,3.314760915,3.314760915,9522
"June 12, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9309,247,3.178382338,3.178382338,9556
"June 13, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,7128,264,3.195743470,3.195743470,7392
"June 14, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,6459,240,3.240115397,3.240115397,6699
"June 15, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,5489,191,3.234614931,3.234614931,5680
"June 16, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8341,299,3.263609730,3.263609730,8640
"June 17, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9557,333,3.269488837,3.269488837,9890
"June 18, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8999,308,3.292281856,3.292281856,9307
"June 19, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8958,384,3.545215101,3.545215101,9342
"June 20, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,7121,321,3.642105263,3.642105263,7442
"June 21, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,6198,256,3.686018853,3.686018853,6454
"June 22, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,6040,279,3.798306443,3.798306443,6319
"June 23, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9027,418,3.950239695,3.950239695,9445
"June 24, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,10808,518,4.165339146,4.165339146,11326
"June 25, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8216,476,4.493392070,4.493392070,8692
"June 26, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9097,540,4.734047037,4.734047037,9637
"June 27, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8508,470,4.859410692,4.859410692,8978
"June 28, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8628,456,4.973141570,4.973141570,9084
"June 29, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,7205,438,5.116889129,5.116889129,7643
"June 30, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9708,542,5.243103185,5.243103185,10250
"July 1, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9747,532,5.349813361,5.349813361,10279
"July 2, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9840,714,5.558148288,5.558148288,10554
"July 3, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11158,734,5.658124636,5.658124636,11892
"July 4, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8408,520,5.735101268,5.735101268,8928
"July 5, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,6314,409,5.868505636,5.868505636,6723
"July 6, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,6516,441,5.934464724,5.934464724,6957
"July 7, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11127,691,6.017780822,6.017780822,11818
"July 8, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11729,786,6.189920302,6.189920302,12515
"July 9, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11364,803,6.174647887,6.174647887,12167
"July 10, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,10885,990,6.536776411,6.536776411,11875
"July 11, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11393,751,6.564778501,6.564778501,12144
"July 12, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9502,627,6.557567167,6.557567167,10129
"July 13, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11236,674,6.446377092,6.446377092,11910
"July 14, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,13752,936,6.516598773,6.516598773,14688
"July 15, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11664,824,6.563154998,6.563154998,12488
"July 16, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,13052,912,6.552902590,6.552902590,13964
"July 17, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,12790,1027,6.451649091,6.451649091,13817
"July 18, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,12991,972,6.565595488,6.565595488,13963
"July 19, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,10469,709,6.579862621,6.579862621,11178
"July 20, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11835,806,6.670332870,6.670332870,12641
"July 21, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,13819,1049,6.779022590,6.779022590,14868
"July 22, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,12349,930,6.834916231,6.834916231,13279
"July 23, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,13048,1007,6.929563651,6.929563651,14055
"July 24, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,12238,947,6.890703990,6.890703990,13185
"July 25, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,10110,844,6.978704525,6.978704525,10954
"July 26, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9820,660,6.978381883,6.978381883,10480
"July 27, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,7739,522,7.003831598,7.003831598,8261
"July 28, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11948,860,6.949965069,6.949965069,12808
"July 29, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,13466,1144,7.093997842,7.093997842,14610
"July 30, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,10970,1066,7.339616683,7.339616683,12036
"July 31, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,10761,925,7.448506216,7.448506216,11686
"August 1, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8814,766,7.479140711,7.479140711,9580
"August 2, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,7890,536,7.517407986,7.517407986,8426
"August 3, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,7848,628,7.633145242,7.633145242,8476
"August 4, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11324,884,7.723767235,7.723767235,12208
"August 5, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11845,915,7.609216198,7.609216198,12760
"August 6, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11304,1070,7.580452920,7.580452920,12374
"August 7, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,10118,881,7.591248680,7.591248680,10999
"August 8, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8308,717,7.582000323,7.582000323,9025
"August 9, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,7407,556,7.656662828,7.656662828,7963
"August 10, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,6518,476,7.603390346,7.603390346,6994
"August 11, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8922,752,7.690323690,7.690323690,9674
"August 12, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9563,888,7.913455839,7.913455839,10451
"August 13, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9883,1034,8.033564061,8.033564061,10917
"August 14, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9997,873,8.037150575,8.037150575,10870
"August 15, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,7887,591,7.911610326,7.911610326,8478
"August 16, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,6345,537,8.015124638,8.015124638,6882
"August 17, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,5737,450,8.076080619,8.076080619,6187
"August 18, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9276,685,7.934615505,7.934615505,9961
"August 19, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,10621,947,7.888935140,7.888935140,11568
"August 20, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8702,782,7.669872300,7.669872300,9484
"August 21, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,7840,747,7.750175806,7.750175806,8587
"August 22, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,5973,436,7.759233556,7.759233556,6409
"August 23, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,7499,558,7.642772974,7.642772974,8057
"August 24, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,5654,476,7.693202206,7.693202206,6130
"August 25, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8989,801,7.908371512,7.908371512,9790
"August 26, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8535,837,8.018468243,8.018468243,9372
"August 27, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8425,859,8.179909421,8.179909421,9284
"August 28, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,7425,713,8.184679958,8.184679958,8138
"August 29, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,6775,623,8.366999605,8.366999605,7398
"August 30, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,6348,575,8.563162970,8.563162970,6923
"August 31, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,7338,610,8.526328310,8.526328310,7948
"September 1, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8622,905,8.742106161,8.742106161,9527
"September 2, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,7146,873,9.011653301,9.011653301,8019
"September 3, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8173,1012,9.295040078,9.295040078,9185
"September 4, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,7812,971,9.637782739,9.637782739,8783
"September 5, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,6452,892,10.112768279,10.112768279,7344
"September 6, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,6032,775,10.480273549,10.480273549,6807
"September 7, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,5564,681,10.926489000,10.926489000,6245
"September 8, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,4801,673,11.333089072,11.333089072,5474
"September 9, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9993,1789,12.213232650,12.213232650,11782
"September 10, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9071,1572,12.882371492,12.882371492,10643
"September 11, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8294,1366,13.368993184,13.368993184,9660
"September 12, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8806,1240,13.347181694,13.347181694,10046
"September 13, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,5916,1003,13.697773536,13.697773536,6919
"September 14, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,7733,1262,14.019427258,14.019427258,8995
"September 15, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9716,1504,14.056161120,14.056161120,11220
"September 16, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,12805,2399,14.233631874,14.233631874,15204
"September 17, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11606,2151,14.412738618,14.412738618,13757
"September 18, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11984,2405,14.856575189,14.856575189,14389
"September 19, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9595,1730,15.223263944,15.223263944,11325
"September 20, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,7432,1323,15.271683902,15.271683902,8755
"September 21, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8770,1405,15.227821986,15.227821986,10175
"September 22, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,10285,1904,15.522064480,15.522064480,12189
"September 23, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,13114,2695,15.755969398,15.755969398,15809
"September 24, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11959,2476,16.006522962,16.006522962,14435
"September 25, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,12691,2602,16.065968789,16.065968789,15293
"September 26, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11453,2762,16.690693401,16.690693401,14215
"September 27, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,10289,1896,16.691233391,16.691233391,12185
"September 28, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9282,2071,17.182836016,17.182836016,11353
"September 29, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9823,2117,17.451433372,17.451433372,11940
"September 30, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,13180,2827,17.553548225,17.553548225,16007
"October 1, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,12769,2834,17.711913537,17.711913537,15603
"October 2, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11108,2389,17.822784810,17.822784810,13497
"October 3, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,10882,2125,17.372211300,17.372211300,13007
"October 4, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9809,1980,17.536160350,17.536160350,11789
"October 5, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9400,1864,17.330598129,17.330598129,11264
"October 6, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11541,2313,17.187779543,17.187779543,13854
"October 7, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,12712,3052,17.469243917,17.469243917,15764
"October 8, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,15237,3369,17.479878504,17.479878504,18606
"October 9, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,12292,3096,17.857572839,17.857572839,15388
"October 10, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,12633,2962,18.224134559,18.224134559,15595
"October 11, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,10175,2459,18.539353087,18.539353087,12634
"October 12, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11182,2851,18.986720063,18.986720063,14033
"October 13, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,11250,3007,19.567733376,19.567733376,14257
"October 14, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,12631,3381,19.831025581,19.831025581,16012
"October 15, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,13408,3793,20.499429224,20.499429224,17201
"October 16, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,12435,3305,20.629171723,20.629171723,15740
"October 17, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,9767,2820,21.096189881,21.096189881,12587
"October 18, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,8973,2454,21.342721985,21.342721985,11427
"October 19, 2020","October 20, 2020","October 5, 2020",Seven-day average percent positive by person,,6476,1994,21.687880118,21.687880118,8470
