Day of Epi Dt,Measure Names,7 Day Average (conf+prob) (TT),7 Day Average (conf+prob),7 Day Average (conf+prob),Prelim end date,Prelim start date,7 Day Average (TT Text),County Parameter Cum Curve,Max. Window Max Daily Cases,Measure Values,Confirmed Cases By Epi Dt,Probable By Epi Dt,Stacked Confirm + Probable cases
27-Jan-21,Confirmed cases,1533,1533,,1/28/2021,1/14/2021,confirmed plus probable cases,Wisconsin,9574,1328,1328,245,1573
26-Jan-21,Confirmed cases,1574,1574,,1/27/2021,1/13/2021,confirmed plus probable cases,Wisconsin,9574,1303,1303,194,1497
25-Jan-21,Confirmed cases,1656,1656,,1/26/2021,1/12/2021,confirmed plus probable cases,Wisconsin,9574,1634,1634,273,1907
24-Jan-21,Confirmed cases,1693,1693,,1/25/2021,1/11/2021,confirmed plus probable cases,Wisconsin,9574,990,990,138,1128
23-Jan-21,Confirmed cases,1722,1722,,1/24/2021,1/10/2021,confirmed plus probable cases,Wisconsin,9574,1102,1102,146,1248
22-Jan-21,Confirmed cases,1760,1760,,1/23/2021,1/9/2021,confirmed plus probable cases,Wisconsin,9574,1370,1370,244,1614
21-Jan-21,Confirmed cases,1812,1812,,1/22/2021,1/8/2021,confirmed plus probable cases,Wisconsin,9574,1478,1478,291,1769
20-Jan-21,Confirmed cases,1853,1853,,1/21/2021,1/7/2021,confirmed plus probable cases,Wisconsin,9574,1586,1586,274,1860
19-Jan-21,Confirmed cases,1923,1923,,1/20/2021,1/6/2021,confirmed plus probable cases,Wisconsin,9574,1760,1760,306,2066
18-Jan-21,Confirmed cases,1977,1977,,1/19/2021,1/5/2021,confirmed plus probable cases,Wisconsin,9574,1798,1798,369,2167
17-Jan-21,Confirmed cases,2151,2151,,1/18/2021,1/4/2021,confirmed plus probable cases,Wisconsin,9574,1111,1111,222,1333
16-Jan-21,Confirmed cases,2204,2204,,1/17/2021,1/3/2021,confirmed plus probable cases,Wisconsin,9574,1271,1271,245,1516
15-Jan-21,Confirmed cases,2266,2266,,1/16/2021,1/2/2021,confirmed plus probable cases,Wisconsin,9574,1619,1619,359,1978
14-Jan-21,Confirmed cases,2346,2346,,1/15/2021,1/1/2021,confirmed plus probable cases,Wisconsin,9574,1707,1707,345,2052
13-Jan-21,Confirmed cases,2429,2429,,1/14/2021,12/31/2020,confirmed plus probable cases,Wisconsin,9574,1948,1948,403,2351
12-Jan-21,Confirmed cases,2523,2523,,1/13/2021,12/30/2020,confirmed plus probable cases,Wisconsin,9574,2057,2057,391,2448
11-Jan-21,Confirmed cases,2668,2668,,1/12/2021,12/29/2020,confirmed plus probable cases,Wisconsin,9574,2805,2805,578,3383
10-Jan-21,Confirmed cases,2798,2798,,1/11/2021,12/28/2020,confirmed plus probable cases,Wisconsin,9574,1442,1442,259,1701
9-Jan-21,Confirmed cases,2907,2907,,1/10/2021,12/27/2020,confirmed plus probable cases,Wisconsin,9574,1679,1679,274,1953
8-Jan-21,Confirmed cases,3020,3020,,1/9/2021,12/26/2020,confirmed plus probable cases,Wisconsin,9574,2164,2164,375,2539
7-Jan-21,Confirmed cases,2947,2947,,1/8/2021,12/25/2020,confirmed plus probable cases,Wisconsin,9574,2178,2178,450,2628
6-Jan-21,Confirmed cases,2957,2957,,1/7/2021,12/24/2020,confirmed plus probable cases,Wisconsin,9574,2536,2536,478,3014
5-Jan-21,Confirmed cases,2966,2966,,1/6/2021,12/23/2020,confirmed plus probable cases,Wisconsin,9574,2892,2892,568,3460
4-Jan-21,Confirmed cases,2942,2942,,1/5/2021,12/22/2020,confirmed plus probable cases,Wisconsin,9574,3619,3619,678,4297
3-Jan-21,Confirmed cases,2900,2900,,1/4/2021,12/21/2020,confirmed plus probable cases,Wisconsin,9574,2072,2072,392,2464
2-Jan-21,Confirmed cases,2878,2878,,1/3/2021,12/20/2020,confirmed plus probable cases,Wisconsin,9574,2403,2403,339,2742
1-Jan-21,Confirmed cases,2841,2841,,1/2/2021,12/19/2020,confirmed plus probable cases,Wisconsin,9574,1719,1719,310,2029
31-Dec-20,Confirmed cases,2764,2764,,1/1/2021,12/18/2020,confirmed plus probable cases,Wisconsin,9574,2331,2331,364,2695
30-Dec-20,Confirmed cases,2640,2640,,12/31/2020,12/17/2020,confirmed plus probable cases,Wisconsin,9574,2733,2733,347,3080
29-Dec-20,Confirmed cases,2587,2587,,12/30/2020,12/16/2020,confirmed plus probable cases,Wisconsin,9574,2920,2920,371,3291
28-Dec-20,Confirmed cases,2505,2505,,12/29/2020,12/15/2020,confirmed plus probable cases,Wisconsin,9574,3537,3537,466,4003
27-Dec-20,Confirmed cases,2408,2408,,12/28/2020,12/14/2020,confirmed plus probable cases,Wisconsin,9574,2022,2022,288,2310
26-Dec-20,Confirmed cases,2338,2338,,12/27/2020,12/13/2020,confirmed plus probable cases,Wisconsin,9574,2210,2210,272,2482
25-Dec-20,Confirmed cases,2275,2275,,12/26/2020,12/12/2020,confirmed plus probable cases,Wisconsin,9574,1343,1343,149,1492
24-Dec-20,Confirmed cases,2445,2445,,12/25/2020,12/11/2020,confirmed plus probable cases,Wisconsin,9574,1599,1599,225,1824
23-Dec-20,Confirmed cases,2596,2596,,12/24/2020,12/10/2020,confirmed plus probable cases,Wisconsin,9574,2352,2352,358,2710
22-Dec-20,Confirmed cases,2637,2637,,12/23/2020,12/9/2020,confirmed plus probable cases,Wisconsin,9574,2371,2371,345,2716
21-Dec-20,Confirmed cases,2731,2731,,12/22/2020,12/8/2020,confirmed plus probable cases,Wisconsin,9574,2846,2846,480,3326
20-Dec-20,Confirmed cases,2828,2828,,12/21/2020,12/7/2020,confirmed plus probable cases,Wisconsin,9574,1570,1570,248,1818
19-Dec-20,Confirmed cases,2887,2887,,12/20/2020,12/6/2020,confirmed plus probable cases,Wisconsin,9574,1761,1761,282,2043
18-Dec-20,Confirmed cases,2970,2970,,12/19/2020,12/5/2020,confirmed plus probable cases,Wisconsin,9574,2285,2285,398,2683
17-Dec-20,Confirmed cases,3085,3085,,12/18/2020,12/4/2020,confirmed plus probable cases,Wisconsin,9574,2403,2403,473,2876
16-Dec-20,Confirmed cases,3144,3144,,12/17/2020,12/3/2020,confirmed plus probable cases,Wisconsin,9574,2527,2527,474,3001
15-Dec-20,Confirmed cases,3228,3228,,12/16/2020,12/2/2020,confirmed plus probable cases,Wisconsin,9574,2825,2825,549,3374
14-Dec-20,Confirmed cases,3289,3289,,12/15/2020,12/1/2020,confirmed plus probable cases,Wisconsin,9574,3338,3338,665,4003
13-Dec-20,Confirmed cases,3390,3390,,12/14/2020,11/30/2020,confirmed plus probable cases,Wisconsin,9574,1899,1899,331,2230
12-Dec-20,Confirmed cases,3422,3422,,12/13/2020,11/29/2020,confirmed plus probable cases,Wisconsin,9574,2300,2300,323,2623
11-Dec-20,Confirmed cases,3434,3434,,12/12/2020,11/28/2020,confirmed plus probable cases,Wisconsin,9574,3010,3010,478,3488
10-Dec-20,Confirmed cases,3480,3480,,12/11/2020,11/27/2020,confirmed plus probable cases,Wisconsin,9574,2810,2810,481,3291
9-Dec-20,Confirmed cases,3588,3588,,12/10/2020,11/26/2020,confirmed plus probable cases,Wisconsin,9574,3086,3086,505,3591
8-Dec-20,Confirmed cases,3739,3739,,12/9/2020,11/25/2020,confirmed plus probable cases,Wisconsin,9574,3282,3282,516,3798
7-Dec-20,Confirmed cases,3917,3917,,12/8/2020,11/24/2020,confirmed plus probable cases,Wisconsin,9574,4049,4049,660,4709
6-Dec-20,Confirmed cases,4132,4132,,12/7/2020,11/23/2020,confirmed plus probable cases,Wisconsin,9574,2148,2148,308,2456
5-Dec-20,Confirmed cases,4249,4249,,12/6/2020,11/22/2020,confirmed plus probable cases,Wisconsin,9574,2412,2412,298,2710
4-Dec-20,Confirmed cases,4323,4323,,12/5/2020,11/21/2020,confirmed plus probable cases,Wisconsin,9574,3294,3294,517,3811
3-Dec-20,Confirmed cases,4364,4364,,12/4/2020,11/20/2020,confirmed plus probable cases,Wisconsin,9574,3418,3418,629,4047
2-Dec-20,Confirmed cases,4096,4096,,12/3/2020,11/19/2020,confirmed plus probable cases,Wisconsin,9574,4004,4004,638,4642
1-Dec-20,Confirmed cases,4069,4069,,12/2/2020,11/18/2020,confirmed plus probable cases,Wisconsin,9574,4396,4396,653,5049
30-Nov-20,Confirmed cases,4025,4025,,12/1/2020,11/17/2020,confirmed plus probable cases,Wisconsin,9574,5485,5485,730,6215
29-Nov-20,Confirmed cases,3882,3882,,11/30/2020,11/16/2020,confirmed plus probable cases,Wisconsin,9574,2945,2945,325,3270
28-Nov-20,Confirmed cases,3797,3797,,11/29/2020,11/15/2020,confirmed plus probable cases,Wisconsin,9574,2960,2960,268,3228
27-Nov-20,Confirmed cases,3797,3797,,11/28/2020,11/14/2020,confirmed plus probable cases,Wisconsin,9574,3762,3762,341,4103
26-Nov-20,Confirmed cases,3879,3879,,11/27/2020,11/13/2020,confirmed plus probable cases,Wisconsin,9574,1950,1950,217,2167
25-Nov-20,Confirmed cases,4287,4287,,11/26/2020,11/12/2020,confirmed plus probable cases,Wisconsin,9574,3991,3991,465,4456
24-Nov-20,Confirmed cases,4458,4458,,11/25/2020,11/11/2020,confirmed plus probable cases,Wisconsin,9574,4256,4256,481,4737
23-Nov-20,Confirmed cases,4661,4661,,11/24/2020,11/10/2020,confirmed plus probable cases,Wisconsin,9574,4648,4648,566,5214
22-Nov-20,Confirmed cases,4931,4931,,11/23/2020,11/9/2020,confirmed plus probable cases,Wisconsin,9574,2441,2441,238,2679
21-Nov-20,Confirmed cases,5066,5066,,11/22/2020,11/8/2020,confirmed plus probable cases,Wisconsin,9574,2920,2920,307,3227
20-Nov-20,Confirmed cases,5200,5200,,11/21/2020,11/7/2020,confirmed plus probable cases,Wisconsin,9574,4108,4108,568,4676
19-Nov-20,Confirmed cases,5443,5443,,11/20/2020,11/6/2020,confirmed plus probable cases,Wisconsin,9574,4472,4472,549,5021
18-Nov-20,Confirmed cases,5774,5774,,11/19/2020,11/5/2020,confirmed plus probable cases,Wisconsin,9574,5066,5066,592,5658
17-Nov-20,Confirmed cases,5944,5944,,11/18/2020,11/4/2020,confirmed plus probable cases,Wisconsin,9574,5529,5529,627,6156
16-Nov-20,Confirmed cases,6255,6255,,11/17/2020,11/3/2020,confirmed plus probable cases,Wisconsin,9574,6379,6379,726,7105
15-Nov-20,Confirmed cases,6608,6608,,11/16/2020,11/2/2020,confirmed plus probable cases,Wisconsin,9574,3313,3313,311,3624
14-Nov-20,Confirmed cases,6762,6762,,11/15/2020,11/1/2020,confirmed plus probable cases,Wisconsin,9574,3834,3834,332,4166
13-Nov-20,Confirmed cases,6943,6943,,11/14/2020,10/31/2020,confirmed plus probable cases,Wisconsin,9574,5737,5737,634,6371
12-Nov-20,Confirmed cases,7148,7148,,11/13/2020,10/30/2020,confirmed plus probable cases,Wisconsin,9574,6610,6610,733,7343
11-Nov-20,Confirmed cases,7196,7196,,11/12/2020,10/29/2020,confirmed plus probable cases,Wisconsin,9574,6111,6111,738,6849
10-Nov-20,Confirmed cases,7377,7377,,11/11/2020,10/28/2020,confirmed plus probable cases,Wisconsin,9574,7814,7814,518,8332
9-Nov-20,Confirmed cases,7362,7362,,11/10/2020,10/27/2020,confirmed plus probable cases,Wisconsin,9574,8943,8943,631,9574
8-Nov-20,Confirmed cases,7228,7228,,11/9/2020,10/26/2020,confirmed plus probable cases,Wisconsin,9574,4425,4425,277,4702
7-Nov-20,Confirmed cases,7209,7209,,11/8/2020,10/25/2020,confirmed plus probable cases,Wisconsin,9574,5140,5140,292,5432
6-Nov-20,Confirmed cases,7048,7048,,11/7/2020,10/24/2020,confirmed plus probable cases,Wisconsin,9574,7398,7398,409,7807
5-Nov-20,Confirmed cases,6774,6774,,11/6/2020,10/23/2020,confirmed plus probable cases,Wisconsin,9574,7251,7251,425,7676
4-Nov-20,Confirmed cases,6512,6512,,11/5/2020,10/22/2020,confirmed plus probable cases,Wisconsin,9574,7748,7748,374,8122
3-Nov-20,Confirmed cases,6243,6243,,11/4/2020,10/21/2020,confirmed plus probable cases,Wisconsin,9574,7841,7841,386,8227
2-Nov-20,Confirmed cases,5955,5955,,11/3/2020,10/20/2020,confirmed plus probable cases,Wisconsin,9574,8220,8220,412,8632
1-Nov-20,Confirmed cases,5628,5628,,11/2/2020,10/19/2020,confirmed plus probable cases,Wisconsin,9574,4319,4319,249,4568
31-Oct-20,Confirmed cases,5434,5434,,11/1/2020,10/18/2020,confirmed plus probable cases,Wisconsin,9574,4140,4140,169,4309
30-Oct-20,Confirmed cases,5305,5305,,10/31/2020,10/17/2020,confirmed plus probable cases,Wisconsin,9574,5595,5595,293,5888
29-Oct-20,Confirmed cases,5133,5133,,10/30/2020,10/16/2020,confirmed plus probable cases,Wisconsin,9574,5538,5538,302,5840
28-Oct-20,Confirmed cases,4968,4968,,10/29/2020,10/15/2020,confirmed plus probable cases,Wisconsin,9574,5988,5988,251,6239
27-Oct-20,Confirmed cases,4783,4783,,10/28/2020,10/14/2020,confirmed plus probable cases,Wisconsin,9574,5912,5912,298,6210
26-Oct-20,Confirmed cases,4586,4586,,10/27/2020,10/13/2020,confirmed plus probable cases,Wisconsin,9574,6038,6038,305,6343
25-Oct-20,Confirmed cases,4398,4398,,10/26/2020,10/12/2020,confirmed plus probable cases,Wisconsin,9574,3014,3014,197,3211
24-Oct-20,Confirmed cases,4305,4305,,10/25/2020,10/11/2020,confirmed plus probable cases,Wisconsin,9574,3234,3234,176,3410
23-Oct-20,Confirmed cases,4188,4188,,10/24/2020,10/10/2020,confirmed plus probable cases,Wisconsin,9574,4411,4411,272,4683
22-Oct-20,Confirmed cases,4051,4051,,10/23/2020,10/9/2020,confirmed plus probable cases,Wisconsin,9574,4393,4393,289,4682
21-Oct-20,Confirmed cases,3935,3935,,10/22/2020,10/8/2020,confirmed plus probable cases,Wisconsin,9574,4710,4710,238,4948
20-Oct-20,Confirmed cases,3792,3792,,10/21/2020,10/7/2020,confirmed plus probable cases,Wisconsin,9574,4618,4618,210,4828
19-Oct-20,Confirmed cases,3660,3660,,10/20/2020,10/6/2020,confirmed plus probable cases,Wisconsin,9574,4788,4788,241,5029
18-Oct-20,Confirmed cases,3567,3567,,10/19/2020,10/5/2020,confirmed plus probable cases,Wisconsin,9574,2418,2418,138,2556
17-Oct-20,Confirmed cases,3544,3544,,10/18/2020,10/4/2020,confirmed plus probable cases,Wisconsin,9574,2471,2471,124,2595
16-Oct-20,Confirmed cases,3533,3533,,10/17/2020,10/3/2020,confirmed plus probable cases,Wisconsin,9574,3533,3533,191,3724
15-Oct-20,Confirmed cases,3498,3498,,10/16/2020,10/2/2020,confirmed plus probable cases,Wisconsin,9574,3622,3622,248,3870
14-Oct-20,Confirmed cases,3450,3450,,10/15/2020,10/1/2020,confirmed plus probable cases,Wisconsin,9574,3728,3728,219,3947
13-Oct-20,Confirmed cases,3419,3419,,10/14/2020,9/30/2020,confirmed plus probable cases,Wisconsin,9574,3693,3693,211,3904
12-Oct-20,Confirmed cases,3399,3399,,10/13/2020,9/29/2020,confirmed plus probable cases,Wisconsin,9574,4133,4133,241,4374
11-Oct-20,Confirmed cases,3303,3303,,10/12/2020,9/28/2020,confirmed plus probable cases,Wisconsin,9574,2244,2244,150,2394
10-Oct-20,Confirmed cases,3237,3237,,10/11/2020,9/27/2020,confirmed plus probable cases,Wisconsin,9574,2417,2417,103,2520
9-Oct-20,Confirmed cases,3175,3175,,10/10/2020,9/26/2020,confirmed plus probable cases,Wisconsin,9574,3278,3278,201,3479
8-Oct-20,Confirmed cases,3067,3067,,10/9/2020,9/25/2020,confirmed plus probable cases,Wisconsin,9574,3354,3354,182,3536
7-Oct-20,Confirmed cases,2972,2972,,10/8/2020,9/24/2020,confirmed plus probable cases,Wisconsin,9574,3548,3548,182,3730
6-Oct-20,Confirmed cases,2867,2867,,10/7/2020,9/23/2020,confirmed plus probable cases,Wisconsin,9574,3596,3596,170,3766
5-Oct-20,Confirmed cases,2732,2732,,10/6/2020,9/22/2020,confirmed plus probable cases,Wisconsin,9574,3531,3531,165,3696
4-Oct-20,Confirmed cases,2694,2694,,10/5/2020,9/21/2020,confirmed plus probable cases,Wisconsin,9574,1849,1849,85,1934
3-Oct-20,Confirmed cases,2656,2656,,10/4/2020,9/20/2020,confirmed plus probable cases,Wisconsin,9574,2013,2013,75,2088
2-Oct-20,Confirmed cases,2630,2630,,10/3/2020,9/19/2020,confirmed plus probable cases,Wisconsin,9574,2597,2597,125,2722
1-Oct-20,Confirmed cases,2600,2600,,10/2/2020,9/18/2020,confirmed plus probable cases,Wisconsin,9574,2762,2762,108,2870
30-Sep-20,Confirmed cases,2557,2557,,10/1/2020,9/17/2020,confirmed plus probable cases,Wisconsin,9574,2894,2894,100,2994
29-Sep-20,Confirmed cases,2596,2596,,9/30/2020,9/16/2020,confirmed plus probable cases,Wisconsin,9574,2725,2725,101,2826
28-Sep-20,Confirmed cases,2581,2581,,9/29/2020,9/15/2020,confirmed plus probable cases,Wisconsin,9574,3292,3292,132,3424
27-Sep-20,Confirmed cases,2501,2501,,9/28/2020,9/14/2020,confirmed plus probable cases,Wisconsin,9574,1607,1607,66,1673
26-Sep-20,Confirmed cases,2475,2475,,9/27/2020,9/13/2020,confirmed plus probable cases,Wisconsin,9574,1836,1836,70,1906
25-Sep-20,Confirmed cases,2432,2432,,9/26/2020,9/12/2020,confirmed plus probable cases,Wisconsin,9574,2416,2416,92,2508
24-Sep-20,Confirmed cases,2364,2364,,9/25/2020,9/11/2020,confirmed plus probable cases,Wisconsin,9574,2475,2475,96,2571
23-Sep-20,Confirmed cases,2303,2303,,9/24/2020,9/10/2020,confirmed plus probable cases,Wisconsin,9574,3168,3168,100,3268
22-Sep-20,Confirmed cases,2180,2180,,9/23/2020,9/9/2020,confirmed plus probable cases,Wisconsin,9574,2616,2616,104,2720
21-Sep-20,Confirmed cases,2112,2112,,9/22/2020,9/8/2020,confirmed plus probable cases,Wisconsin,9574,2720,2720,144,2864
20-Sep-20,Confirmed cases,2036,2036,,9/21/2020,9/7/2020,confirmed plus probable cases,Wisconsin,9574,1433,1433,57,1490
19-Sep-20,Confirmed cases,2003,2003,,9/20/2020,9/6/2020,confirmed plus probable cases,Wisconsin,9574,1537,1537,68,1605
18-Sep-20,Confirmed cases,1956,1956,,9/19/2020,9/5/2020,confirmed plus probable cases,Wisconsin,9574,1899,1899,136,2035
17-Sep-20,Confirmed cases,1908,1908,,9/18/2020,9/4/2020,confirmed plus probable cases,Wisconsin,9574,2028,2028,113,2141
16-Sep-20,Confirmed cases,1850,1850,,9/17/2020,9/3/2020,confirmed plus probable cases,Wisconsin,9574,2280,2280,129,2409
15-Sep-20,Confirmed cases,1769,1769,,9/16/2020,9/2/2020,confirmed plus probable cases,Wisconsin,9574,2128,2128,118,2246
14-Sep-20,Confirmed cases,1728,1728,,9/15/2020,9/1/2020,confirmed plus probable cases,Wisconsin,9574,2215,2215,117,2332
13-Sep-20,Confirmed cases,1563,1563,,9/14/2020,8/31/2020,confirmed plus probable cases,Wisconsin,9574,1207,1207,47,1254
12-Sep-20,Confirmed cases,1510,1510,,9/13/2020,8/30/2020,confirmed plus probable cases,Wisconsin,9574,1220,1220,55,1275
11-Sep-20,Confirmed cases,1453,1453,,9/12/2020,8/29/2020,confirmed plus probable cases,Wisconsin,9574,1588,1588,115,1703
10-Sep-20,Confirmed cases,1369,1369,,9/11/2020,8/28/2020,confirmed plus probable cases,Wisconsin,9574,1645,1645,92,1737
9-Sep-20,Confirmed cases,1279,1279,,9/10/2020,8/27/2020,confirmed plus probable cases,Wisconsin,9574,1750,1750,88,1838
8-Sep-20,Confirmed cases,1174,1174,,9/9/2020,8/26/2020,confirmed plus probable cases,Wisconsin,9574,1883,1883,77,1960
7-Sep-20,Confirmed cases,1065,1065,,9/8/2020,8/25/2020,confirmed plus probable cases,Wisconsin,9574,1135,1135,42,1177
6-Sep-20,Confirmed cases,1054,1054,,9/7/2020,8/24/2020,confirmed plus probable cases,Wisconsin,9574,853,853,31,884
5-Sep-20,Confirmed cases,1015,1015,,9/6/2020,8/23/2020,confirmed plus probable cases,Wisconsin,9574,852,852,21,873
4-Sep-20,Confirmed cases,977,977,,9/5/2020,8/22/2020,confirmed plus probable cases,Wisconsin,9574,1058,1058,58,1116
3-Sep-20,Confirmed cases,933,933,,9/4/2020,8/21/2020,confirmed plus probable cases,Wisconsin,9574,1054,1054,54,1108
2-Sep-20,Confirmed cases,899,899,,9/3/2020,8/20/2020,confirmed plus probable cases,Wisconsin,9574,1053,1053,51,1104
1-Sep-20,Confirmed cases,868,868,,9/2/2020,8/19/2020,confirmed plus probable cases,Wisconsin,9574,1159,1159,36,1195
31-Aug-20,Confirmed cases,832,832,,9/1/2020,8/18/2020,confirmed plus probable cases,Wisconsin,9574,1068,1068,31,1099
30-Aug-20,Confirmed cases,799,799,,8/31/2020,8/17/2020,confirmed plus probable cases,Wisconsin,9574,602,602,14,616
29-Aug-20,Confirmed cases,787,787,,8/30/2020,8/16/2020,confirmed plus probable cases,Wisconsin,9574,581,581,21,602
28-Aug-20,Confirmed cases,773,773,,8/29/2020,8/15/2020,confirmed plus probable cases,Wisconsin,9574,761,761,47,808
27-Aug-20,Confirmed cases,754,754,,8/28/2020,8/14/2020,confirmed plus probable cases,Wisconsin,9574,843,843,31,874
26-Aug-20,Confirmed cases,720,720,,8/27/2020,8/13/2020,confirmed plus probable cases,Wisconsin,9574,841,841,43,884
25-Aug-20,Confirmed cases,704,704,,8/26/2020,8/12/2020,confirmed plus probable cases,Wisconsin,9574,902,902,41,943
24-Aug-20,Confirmed cases,694,694,,8/25/2020,8/11/2020,confirmed plus probable cases,Wisconsin,9574,844,844,22,866
23-Aug-20,Confirmed cases,682,682,,8/24/2020,8/10/2020,confirmed plus probable cases,Wisconsin,9574,515,515,18,533
22-Aug-20,Confirmed cases,678,678,,8/23/2020,8/9/2020,confirmed plus probable cases,Wisconsin,9574,484,484,20,504
21-Aug-20,Confirmed cases,683,683,,8/22/2020,8/8/2020,confirmed plus probable cases,Wisconsin,9574,640,640,35,675
20-Aug-20,Confirmed cases,678,678,,8/21/2020,8/7/2020,confirmed plus probable cases,Wisconsin,9574,607,607,34,641
19-Aug-20,Confirmed cases,683,683,,8/20/2020,8/6/2020,confirmed plus probable cases,Wisconsin,9574,731,731,38,769
18-Aug-20,Confirmed cases,695,695,,8/19/2020,8/5/2020,confirmed plus probable cases,Wisconsin,9574,845,845,30,875
17-Aug-20,Confirmed cases,696,696,,8/18/2020,8/4/2020,confirmed plus probable cases,Wisconsin,9574,743,743,36,779
16-Aug-20,Confirmed cases,706,706,,8/17/2020,8/3/2020,confirmed plus probable cases,Wisconsin,9574,490,490,16,506
15-Aug-20,Confirmed cases,714,714,,8/16/2020,8/2/2020,confirmed plus probable cases,Wisconsin,9574,518,518,22,540
14-Aug-20,Confirmed cases,717,717,,8/15/2020,8/1/2020,confirmed plus probable cases,Wisconsin,9574,619,619,22,641
13-Aug-20,Confirmed cases,734,734,,8/14/2020,7/31/2020,confirmed plus probable cases,Wisconsin,9574,637,637,35,672
12-Aug-20,Confirmed cases,749,749,,8/13/2020,7/30/2020,confirmed plus probable cases,Wisconsin,9574,824,824,33,857
11-Aug-20,Confirmed cases,760,760,,8/12/2020,7/29/2020,confirmed plus probable cases,Wisconsin,9574,854,854,23,877
10-Aug-20,Confirmed cases,771,771,,8/11/2020,7/28/2020,confirmed plus probable cases,Wisconsin,9574,812,812,39,851
9-Aug-20,Confirmed cases,793,793,,8/10/2020,7/27/2020,confirmed plus probable cases,Wisconsin,9574,549,549,15,564
8-Aug-20,Confirmed cases,788,788,,8/9/2020,7/26/2020,confirmed plus probable cases,Wisconsin,9574,540,540,17,557
7-Aug-20,Confirmed cases,807,807,,8/8/2020,7/25/2020,confirmed plus probable cases,Wisconsin,9574,737,737,27,764
6-Aug-20,Confirmed cases,806,806,,8/7/2020,7/24/2020,confirmed plus probable cases,Wisconsin,9574,744,744,32,776
5-Aug-20,Confirmed cases,810,810,,8/6/2020,7/23/2020,confirmed plus probable cases,Wisconsin,9574,896,896,41,937
4-Aug-20,Confirmed cases,802,802,,8/5/2020,7/22/2020,confirmed plus probable cases,Wisconsin,9574,908,908,40,948
3-Aug-20,Confirmed cases,805,805,,8/4/2020,7/21/2020,confirmed plus probable cases,Wisconsin,9574,976,976,33,1009
2-Aug-20,Confirmed cases,817,817,,8/3/2020,7/20/2020,confirmed plus probable cases,Wisconsin,9574,506,506,22,528
1-Aug-20,Confirmed cases,822,822,,8/2/2020,7/19/2020,confirmed plus probable cases,Wisconsin,9574,665,665,22,687
31-Jul-20,Confirmed cases,812,812,,8/1/2020,7/18/2020,confirmed plus probable cases,Wisconsin,9574,731,731,32,763
30-Jul-20,Confirmed cases,820,820,,7/31/2020,7/17/2020,confirmed plus probable cases,Wisconsin,9574,767,767,32,799
29-Jul-20,Confirmed cases,822,822,,7/30/2020,7/16/2020,confirmed plus probable cases,Wisconsin,9574,852,852,29,881
28-Jul-20,Confirmed cases,842,842,,7/29/2020,7/15/2020,confirmed plus probable cases,Wisconsin,9574,927,927,41,968
27-Jul-20,Confirmed cases,848,848,,7/28/2020,7/14/2020,confirmed plus probable cases,Wisconsin,9574,1059,1059,34,1093
26-Jul-20,Confirmed cases,851,851,,7/27/2020,7/13/2020,confirmed plus probable cases,Wisconsin,9574,544,544,21,565
25-Jul-20,Confirmed cases,856,856,,7/26/2020,7/12/2020,confirmed plus probable cases,Wisconsin,9574,595,595,22,617
24-Jul-20,Confirmed cases,864,864,,7/25/2020,7/11/2020,confirmed plus probable cases,Wisconsin,9574,773,773,45,818
23-Jul-20,Confirmed cases,875,875,,7/24/2020,7/10/2020,confirmed plus probable cases,Wisconsin,9574,790,790,22,812
22-Jul-20,Confirmed cases,896,896,,7/23/2020,7/9/2020,confirmed plus probable cases,Wisconsin,9574,976,976,46,1022
21-Jul-20,Confirmed cases,900,900,,7/22/2020,7/8/2020,confirmed plus probable cases,Wisconsin,9574,969,969,43,1012
20-Jul-20,Confirmed cases,908,908,,7/21/2020,7/7/2020,confirmed plus probable cases,Wisconsin,9574,1058,1058,58,1116
19-Jul-20,Confirmed cases,909,909,,7/20/2020,7/6/2020,confirmed plus probable cases,Wisconsin,9574,581,581,19,600
18-Jul-20,Confirmed cases,915,915,,7/19/2020,7/5/2020,confirmed plus probable cases,Wisconsin,9574,651,651,19,670
17-Jul-20,Confirmed cases,910,910,,7/18/2020,7/4/2020,confirmed plus probable cases,Wisconsin,9574,833,833,63,896
16-Jul-20,Confirmed cases,906,906,,7/17/2020,7/3/2020,confirmed plus probable cases,Wisconsin,9574,930,930,32,962
15-Jul-20,Confirmed cases,901,901,,7/16/2020,7/2/2020,confirmed plus probable cases,Wisconsin,9574,1008,1008,41,1049
14-Jul-20,Confirmed cases,893,893,,7/15/2020,7/1/2020,confirmed plus probable cases,Wisconsin,9574,1022,1022,42,1064
13-Jul-20,Confirmed cases,889,889,,7/14/2020,6/30/2020,confirmed plus probable cases,Wisconsin,9574,1085,1085,40,1125
12-Jul-20,Confirmed cases,877,877,,7/13/2020,6/29/2020,confirmed plus probable cases,Wisconsin,9574,618,618,26,644
11-Jul-20,Confirmed cases,873,873,,7/12/2020,6/28/2020,confirmed plus probable cases,Wisconsin,9574,619,619,16,635
10-Jul-20,Confirmed cases,848,848,,7/11/2020,6/27/2020,confirmed plus probable cases,Wisconsin,9574,815,815,50,865
9-Jul-20,Confirmed cases,817,817,,7/10/2020,6/26/2020,confirmed plus probable cases,Wisconsin,9574,889,889,36,925
8-Jul-20,Confirmed cases,787,787,,7/9/2020,6/25/2020,confirmed plus probable cases,Wisconsin,9574,961,961,36,997
