Day of Epi Dt,Measure Names,7 Day Average (conf+prob) (TT),7 Day Average (conf+prob),7 Day Average (conf+prob),Prelim end date,Prelim start date,7 Day Average (TT Text),County Parameter Cum Curve,Max. Window Max Daily Cases,Measure Values,Confirmed Cases By Epi Dt,Probable By Epi Dt,Stacked Confirm + Probable cases
3-Dec-20,Confirmed cases,4366,4366,,12/4/2020,11/20/2020,confirmed plus probable cases,Wisconsin,9604,3405,3405,629,4034
2-Dec-20,Confirmed cases,4099,4099,,12/3/2020,11/19/2020,confirmed plus probable cases,Wisconsin,9604,4010,4010,640,4650
1-Dec-20,Confirmed cases,4071,4071,,12/2/2020,11/18/2020,confirmed plus probable cases,Wisconsin,9604,4404,4404,651,5055
30-Nov-20,Confirmed cases,4026,4026,,12/1/2020,11/17/2020,confirmed plus probable cases,Wisconsin,9604,5500,5500,716,6216
29-Nov-20,Confirmed cases,3884,3884,,11/30/2020,11/16/2020,confirmed plus probable cases,Wisconsin,9604,2950,2950,325,3275
28-Nov-20,Confirmed cases,3799,3799,,11/29/2020,11/15/2020,confirmed plus probable cases,Wisconsin,9604,2967,2967,266,3233
27-Nov-20,Confirmed cases,3797,3797,,11/28/2020,11/14/2020,confirmed plus probable cases,Wisconsin,9604,3763,3763,338,4101
26-Nov-20,Confirmed cases,3880,3880,,11/27/2020,11/13/2020,confirmed plus probable cases,Wisconsin,9604,1946,1946,217,2163
25-Nov-20,Confirmed cases,4288,4288,,11/26/2020,11/12/2020,confirmed plus probable cases,Wisconsin,9604,3996,3996,461,4457
24-Nov-20,Confirmed cases,4461,4461,,11/25/2020,11/11/2020,confirmed plus probable cases,Wisconsin,9604,4265,4265,473,4738
23-Nov-20,Confirmed cases,4664,4664,,11/24/2020,11/10/2020,confirmed plus probable cases,Wisconsin,9604,4664,4664,563,5227
22-Nov-20,Confirmed cases,4933,4933,,11/23/2020,11/9/2020,confirmed plus probable cases,Wisconsin,9604,2443,2443,233,2676
21-Nov-20,Confirmed cases,5069,5069,,11/22/2020,11/8/2020,confirmed plus probable cases,Wisconsin,9604,2914,2914,306,3220
20-Nov-20,Confirmed cases,5204,5204,,11/21/2020,11/7/2020,confirmed plus probable cases,Wisconsin,9604,4118,4118,563,4681
19-Nov-20,Confirmed cases,5446,5446,,11/20/2020,11/6/2020,confirmed plus probable cases,Wisconsin,9604,4474,4474,545,5019
18-Nov-20,Confirmed cases,5778,5778,,11/19/2020,11/5/2020,confirmed plus probable cases,Wisconsin,9604,5079,5079,590,5669
17-Nov-20,Confirmed cases,5946,5946,,11/18/2020,11/4/2020,confirmed plus probable cases,Wisconsin,9604,5535,5535,627,6162
16-Nov-20,Confirmed cases,6257,6257,,11/17/2020,11/3/2020,confirmed plus probable cases,Wisconsin,9604,6384,6384,723,7107
15-Nov-20,Confirmed cases,6613,6613,,11/16/2020,11/2/2020,confirmed plus probable cases,Wisconsin,9604,3320,3320,309,3629
14-Nov-20,Confirmed cases,6766,6766,,11/15/2020,11/1/2020,confirmed plus probable cases,Wisconsin,9604,3831,3831,332,4163
13-Nov-20,Confirmed cases,6947,6947,,11/14/2020,10/31/2020,confirmed plus probable cases,Wisconsin,9604,5738,5738,638,6376
12-Nov-20,Confirmed cases,7153,7153,,11/13/2020,10/30/2020,confirmed plus probable cases,Wisconsin,9604,6602,6602,740,7342
11-Nov-20,Confirmed cases,7201,7201,,11/12/2020,10/29/2020,confirmed plus probable cases,Wisconsin,9604,6110,6110,736,6846
10-Nov-20,Confirmed cases,7381,7381,,11/11/2020,10/28/2020,confirmed plus probable cases,Wisconsin,9604,7819,7819,517,8336
9-Nov-20,Confirmed cases,7364,7364,,11/10/2020,10/27/2020,confirmed plus probable cases,Wisconsin,9604,8976,8976,628,9604
8-Nov-20,Confirmed cases,7224,7224,,11/9/2020,10/26/2020,confirmed plus probable cases,Wisconsin,9604,4423,4423,276,4699
7-Nov-20,Confirmed cases,7205,7205,,11/8/2020,10/25/2020,confirmed plus probable cases,Wisconsin,9604,5137,5137,294,5431
6-Nov-20,Confirmed cases,7045,7045,,11/7/2020,10/24/2020,confirmed plus probable cases,Wisconsin,9604,7405,7405,412,7817
5-Nov-20,Confirmed cases,6768,6768,,11/6/2020,10/23/2020,confirmed plus probable cases,Wisconsin,9604,7253,7253,422,7675
4-Nov-20,Confirmed cases,6507,6507,,11/5/2020,10/22/2020,confirmed plus probable cases,Wisconsin,9604,7734,7734,372,8106
3-Nov-20,Confirmed cases,6239,6239,,11/4/2020,10/21/2020,confirmed plus probable cases,Wisconsin,9604,7835,7835,384,8219
2-Nov-20,Confirmed cases,5953,5953,,11/3/2020,10/20/2020,confirmed plus probable cases,Wisconsin,9604,8215,8215,412,8627
1-Nov-20,Confirmed cases,5627,5627,,11/2/2020,10/19/2020,confirmed plus probable cases,Wisconsin,9604,4317,4317,248,4565
31-Oct-20,Confirmed cases,5433,5433,,11/1/2020,10/18/2020,confirmed plus probable cases,Wisconsin,9604,4138,4138,168,4306
30-Oct-20,Confirmed cases,5306,5306,,10/31/2020,10/17/2020,confirmed plus probable cases,Wisconsin,9604,5590,5590,294,5884
29-Oct-20,Confirmed cases,5134,5134,,10/30/2020,10/16/2020,confirmed plus probable cases,Wisconsin,9604,5540,5540,305,5845
28-Oct-20,Confirmed cases,4970,4970,,10/29/2020,10/15/2020,confirmed plus probable cases,Wisconsin,9604,5977,5977,251,6228
27-Oct-20,Confirmed cases,4788,4788,,10/28/2020,10/14/2020,confirmed plus probable cases,Wisconsin,9604,5917,5917,302,6219
26-Oct-20,Confirmed cases,4590,4590,,10/27/2020,10/13/2020,confirmed plus probable cases,Wisconsin,9604,6038,6038,306,6344
25-Oct-20,Confirmed cases,4403,4403,,10/26/2020,10/12/2020,confirmed plus probable cases,Wisconsin,9604,3012,3012,199,3211
24-Oct-20,Confirmed cases,4309,4309,,10/25/2020,10/11/2020,confirmed plus probable cases,Wisconsin,9604,3232,3232,179,3411
23-Oct-20,Confirmed cases,4194,4194,,10/24/2020,10/10/2020,confirmed plus probable cases,Wisconsin,9604,4412,4412,274,4686
22-Oct-20,Confirmed cases,4056,4056,,10/23/2020,10/9/2020,confirmed plus probable cases,Wisconsin,9604,4402,4402,291,4693
21-Oct-20,Confirmed cases,3939,3939,,10/22/2020,10/8/2020,confirmed plus probable cases,Wisconsin,9604,4714,4714,241,4955
20-Oct-20,Confirmed cases,3795,3795,,10/21/2020,10/7/2020,confirmed plus probable cases,Wisconsin,9604,4620,4620,212,4832
19-Oct-20,Confirmed cases,3664,3664,,10/20/2020,10/6/2020,confirmed plus probable cases,Wisconsin,9604,4795,4795,244,5039
18-Oct-20,Confirmed cases,3568,3568,,10/19/2020,10/5/2020,confirmed plus probable cases,Wisconsin,9604,2412,2412,141,2553
17-Oct-20,Confirmed cases,3545,3545,,10/18/2020,10/4/2020,confirmed plus probable cases,Wisconsin,9604,2476,2476,126,2602
16-Oct-20,Confirmed cases,3533,3533,,10/17/2020,10/3/2020,confirmed plus probable cases,Wisconsin,9604,3529,3529,192,3721
15-Oct-20,Confirmed cases,3499,3499,,10/16/2020,10/2/2020,confirmed plus probable cases,Wisconsin,9604,3618,3618,255,3873
14-Oct-20,Confirmed cases,3450,3450,,10/15/2020,10/1/2020,confirmed plus probable cases,Wisconsin,9604,3726,3726,221,3947
13-Oct-20,Confirmed cases,3419,3419,,10/14/2020,9/30/2020,confirmed plus probable cases,Wisconsin,9604,3704,3704,212,3916
12-Oct-20,Confirmed cases,3399,3399,,10/13/2020,9/29/2020,confirmed plus probable cases,Wisconsin,9604,4128,4128,241,4369
11-Oct-20,Confirmed cases,3303,3303,,10/12/2020,9/28/2020,confirmed plus probable cases,Wisconsin,9604,2236,2236,153,2389
10-Oct-20,Confirmed cases,3238,3238,,10/11/2020,9/27/2020,confirmed plus probable cases,Wisconsin,9604,2415,2415,106,2521
9-Oct-20,Confirmed cases,3177,3177,,10/10/2020,9/26/2020,confirmed plus probable cases,Wisconsin,9604,3280,3280,202,3482
8-Oct-20,Confirmed cases,3068,3068,,10/9/2020,9/25/2020,confirmed plus probable cases,Wisconsin,9604,3347,3347,182,3529
7-Oct-20,Confirmed cases,2974,2974,,10/8/2020,9/24/2020,confirmed plus probable cases,Wisconsin,9604,3547,3547,184,3731
6-Oct-20,Confirmed cases,2868,2868,,10/7/2020,9/23/2020,confirmed plus probable cases,Wisconsin,9604,3604,3604,171,3775
5-Oct-20,Confirmed cases,2732,2732,,10/6/2020,9/22/2020,confirmed plus probable cases,Wisconsin,9604,3529,3529,169,3698
4-Oct-20,Confirmed cases,2694,2694,,10/5/2020,9/21/2020,confirmed plus probable cases,Wisconsin,9604,1850,1850,84,1934
3-Oct-20,Confirmed cases,2656,2656,,10/4/2020,9/20/2020,confirmed plus probable cases,Wisconsin,9604,2018,2018,74,2092
2-Oct-20,Confirmed cases,2629,2629,,10/3/2020,9/19/2020,confirmed plus probable cases,Wisconsin,9604,2598,2598,125,2723
1-Oct-20,Confirmed cases,2599,2599,,10/2/2020,9/18/2020,confirmed plus probable cases,Wisconsin,9604,2761,2761,106,2867
30-Sep-20,Confirmed cases,2557,2557,,10/1/2020,9/17/2020,confirmed plus probable cases,Wisconsin,9604,2891,2891,100,2991
29-Sep-20,Confirmed cases,2597,2597,,9/30/2020,9/16/2020,confirmed plus probable cases,Wisconsin,9604,2723,2723,101,2824
28-Sep-20,Confirmed cases,2581,2581,,9/29/2020,9/15/2020,confirmed plus probable cases,Wisconsin,9604,3297,3297,131,3428
27-Sep-20,Confirmed cases,2500,2500,,9/28/2020,9/14/2020,confirmed plus probable cases,Wisconsin,9604,1606,1606,64,1670
26-Sep-20,Confirmed cases,2475,2475,,9/27/2020,9/13/2020,confirmed plus probable cases,Wisconsin,9604,1834,1834,70,1904
25-Sep-20,Confirmed cases,2432,2432,,9/26/2020,9/12/2020,confirmed plus probable cases,Wisconsin,9604,2418,2418,92,2510
24-Sep-20,Confirmed cases,2364,2364,,9/25/2020,9/11/2020,confirmed plus probable cases,Wisconsin,9604,2479,2479,95,2574
23-Sep-20,Confirmed cases,2302,2302,,9/24/2020,9/10/2020,confirmed plus probable cases,Wisconsin,9604,3171,3171,100,3271
22-Sep-20,Confirmed cases,2178,2178,,9/23/2020,9/9/2020,confirmed plus probable cases,Wisconsin,9604,2608,2608,106,2714
21-Sep-20,Confirmed cases,2111,2111,,9/22/2020,9/8/2020,confirmed plus probable cases,Wisconsin,9604,2719,2719,143,2862
20-Sep-20,Confirmed cases,2035,2035,,9/21/2020,9/7/2020,confirmed plus probable cases,Wisconsin,9604,1439,1439,57,1496
19-Sep-20,Confirmed cases,2001,2001,,9/20/2020,9/6/2020,confirmed plus probable cases,Wisconsin,9604,1535,1535,68,1603
18-Sep-20,Confirmed cases,1954,1954,,9/19/2020,9/5/2020,confirmed plus probable cases,Wisconsin,9604,1892,1892,137,2029
17-Sep-20,Confirmed cases,1906,1906,,9/18/2020,9/4/2020,confirmed plus probable cases,Wisconsin,9604,2028,2028,112,2140
16-Sep-20,Confirmed cases,1849,1849,,9/17/2020,9/3/2020,confirmed plus probable cases,Wisconsin,9604,2279,2279,128,2407
15-Sep-20,Confirmed cases,1767,1767,,9/16/2020,9/2/2020,confirmed plus probable cases,Wisconsin,9604,2124,2124,118,2242
14-Sep-20,Confirmed cases,1727,1727,,9/15/2020,9/1/2020,confirmed plus probable cases,Wisconsin,9604,2215,2215,117,2332
13-Sep-20,Confirmed cases,1562,1562,,9/14/2020,8/31/2020,confirmed plus probable cases,Wisconsin,9604,1207,1207,48,1255
12-Sep-20,Confirmed cases,1509,1509,,9/13/2020,8/30/2020,confirmed plus probable cases,Wisconsin,9604,1218,1218,55,1273
11-Sep-20,Confirmed cases,1451,1451,,9/12/2020,8/29/2020,confirmed plus probable cases,Wisconsin,9604,1581,1581,115,1696
10-Sep-20,Confirmed cases,1368,1368,,9/11/2020,8/28/2020,confirmed plus probable cases,Wisconsin,9604,1646,1646,92,1738
9-Sep-20,Confirmed cases,1279,1279,,9/10/2020,8/27/2020,confirmed plus probable cases,Wisconsin,9604,1749,1749,90,1839
8-Sep-20,Confirmed cases,1174,1174,,9/9/2020,8/26/2020,confirmed plus probable cases,Wisconsin,9604,1883,1883,75,1958
7-Sep-20,Confirmed cases,1065,1065,,9/8/2020,8/25/2020,confirmed plus probable cases,Wisconsin,9604,1135,1135,42,1177
6-Sep-20,Confirmed cases,1053,1053,,9/7/2020,8/24/2020,confirmed plus probable cases,Wisconsin,9604,852,852,31,883
5-Sep-20,Confirmed cases,1014,1014,,9/6/2020,8/23/2020,confirmed plus probable cases,Wisconsin,9604,852,852,20,872
4-Sep-20,Confirmed cases,975,975,,9/5/2020,8/22/2020,confirmed plus probable cases,Wisconsin,9604,1055,1055,58,1113
3-Sep-20,Confirmed cases,931,931,,9/4/2020,8/21/2020,confirmed plus probable cases,Wisconsin,9604,1058,1058,54,1112
2-Sep-20,Confirmed cases,897,897,,9/3/2020,8/20/2020,confirmed plus probable cases,Wisconsin,9604,1052,1052,51,1103
1-Sep-20,Confirmed cases,866,866,,9/2/2020,8/19/2020,confirmed plus probable cases,Wisconsin,9604,1160,1160,35,1195
31-Aug-20,Confirmed cases,830,830,,9/1/2020,8/18/2020,confirmed plus probable cases,Wisconsin,9604,1063,1063,31,1094
30-Aug-20,Confirmed cases,798,798,,8/31/2020,8/17/2020,confirmed plus probable cases,Wisconsin,9604,598,598,14,612
29-Aug-20,Confirmed cases,786,786,,8/30/2020,8/16/2020,confirmed plus probable cases,Wisconsin,9604,578,578,21,599
28-Aug-20,Confirmed cases,773,773,,8/29/2020,8/15/2020,confirmed plus probable cases,Wisconsin,9604,758,758,47,805
27-Aug-20,Confirmed cases,755,755,,8/28/2020,8/14/2020,confirmed plus probable cases,Wisconsin,9604,843,843,31,874
26-Aug-20,Confirmed cases,722,722,,8/27/2020,8/13/2020,confirmed plus probable cases,Wisconsin,9604,842,842,44,886
25-Aug-20,Confirmed cases,705,705,,8/26/2020,8/12/2020,confirmed plus probable cases,Wisconsin,9604,905,905,41,946
24-Aug-20,Confirmed cases,694,694,,8/25/2020,8/11/2020,confirmed plus probable cases,Wisconsin,9604,842,842,22,864
23-Aug-20,Confirmed cases,681,681,,8/24/2020,8/10/2020,confirmed plus probable cases,Wisconsin,9604,516,516,18,534
22-Aug-20,Confirmed cases,677,677,,8/23/2020,8/9/2020,confirmed plus probable cases,Wisconsin,9604,486,486,20,506
21-Aug-20,Confirmed cases,682,682,,8/22/2020,8/8/2020,confirmed plus probable cases,Wisconsin,9604,641,641,35,676
20-Aug-20,Confirmed cases,678,678,,8/21/2020,8/7/2020,confirmed plus probable cases,Wisconsin,9604,609,609,33,642
19-Aug-20,Confirmed cases,682,682,,8/20/2020,8/6/2020,confirmed plus probable cases,Wisconsin,9604,729,729,38,767
18-Aug-20,Confirmed cases,695,695,,8/19/2020,8/5/2020,confirmed plus probable cases,Wisconsin,9604,840,840,29,869
17-Aug-20,Confirmed cases,696,696,,8/18/2020,8/4/2020,confirmed plus probable cases,Wisconsin,9604,742,742,36,778
16-Aug-20,Confirmed cases,707,707,,8/17/2020,8/3/2020,confirmed plus probable cases,Wisconsin,9604,490,490,16,506
15-Aug-20,Confirmed cases,715,715,,8/16/2020,8/2/2020,confirmed plus probable cases,Wisconsin,9604,520,520,22,542
14-Aug-20,Confirmed cases,718,718,,8/15/2020,8/1/2020,confirmed plus probable cases,Wisconsin,9604,623,623,22,645
13-Aug-20,Confirmed cases,735,735,,8/14/2020,7/31/2020,confirmed plus probable cases,Wisconsin,9604,636,636,35,671
12-Aug-20,Confirmed cases,750,750,,8/13/2020,7/30/2020,confirmed plus probable cases,Wisconsin,9604,823,823,34,857
11-Aug-20,Confirmed cases,762,762,,8/12/2020,7/29/2020,confirmed plus probable cases,Wisconsin,9604,856,856,22,878
10-Aug-20,Confirmed cases,771,771,,8/11/2020,7/28/2020,confirmed plus probable cases,Wisconsin,9604,813,813,39,852
9-Aug-20,Confirmed cases,794,794,,8/10/2020,7/27/2020,confirmed plus probable cases,Wisconsin,9604,550,550,15,565
8-Aug-20,Confirmed cases,789,789,,8/9/2020,7/26/2020,confirmed plus probable cases,Wisconsin,9604,544,544,17,561
7-Aug-20,Confirmed cases,807,807,,8/8/2020,7/25/2020,confirmed plus probable cases,Wisconsin,9604,738,738,27,765
6-Aug-20,Confirmed cases,807,807,,8/7/2020,7/24/2020,confirmed plus probable cases,Wisconsin,9604,744,744,32,776
5-Aug-20,Confirmed cases,811,811,,8/6/2020,7/23/2020,confirmed plus probable cases,Wisconsin,9604,895,895,42,937
4-Aug-20,Confirmed cases,802,802,,8/5/2020,7/22/2020,confirmed plus probable cases,Wisconsin,9604,904,904,41,945
3-Aug-20,Confirmed cases,804,804,,8/4/2020,7/21/2020,confirmed plus probable cases,Wisconsin,9604,977,977,33,1010
2-Aug-20,Confirmed cases,816,816,,8/3/2020,7/20/2020,confirmed plus probable cases,Wisconsin,9604,508,508,22,530
1-Aug-20,Confirmed cases,822,822,,8/2/2020,7/19/2020,confirmed plus probable cases,Wisconsin,9604,668,668,22,690
31-Jul-20,Confirmed cases,812,812,,8/1/2020,7/18/2020,confirmed plus probable cases,Wisconsin,9604,733,733,31,764
30-Jul-20,Confirmed cases,819,819,,7/31/2020,7/17/2020,confirmed plus probable cases,Wisconsin,9604,770,770,32,802
29-Jul-20,Confirmed cases,820,820,,7/30/2020,7/16/2020,confirmed plus probable cases,Wisconsin,9604,844,844,29,873
28-Jul-20,Confirmed cases,842,842,,7/29/2020,7/15/2020,confirmed plus probable cases,Wisconsin,9604,924,924,41,965
27-Jul-20,Confirmed cases,848,848,,7/28/2020,7/14/2020,confirmed plus probable cases,Wisconsin,9604,1060,1060,34,1094
26-Jul-20,Confirmed cases,851,851,,7/27/2020,7/13/2020,confirmed plus probable cases,Wisconsin,9604,547,547,20,567
25-Jul-20,Confirmed cases,856,856,,7/26/2020,7/12/2020,confirmed plus probable cases,Wisconsin,9604,597,597,23,620
24-Jul-20,Confirmed cases,863,863,,7/25/2020,7/11/2020,confirmed plus probable cases,Wisconsin,9604,768,768,46,814
23-Jul-20,Confirmed cases,874,874,,7/24/2020,7/10/2020,confirmed plus probable cases,Wisconsin,9604,790,790,22,812
22-Jul-20,Confirmed cases,896,896,,7/23/2020,7/9/2020,confirmed plus probable cases,Wisconsin,9604,976,976,46,1022
21-Jul-20,Confirmed cases,899,899,,7/22/2020,7/8/2020,confirmed plus probable cases,Wisconsin,9604,966,966,42,1008
20-Jul-20,Confirmed cases,907,907,,7/21/2020,7/7/2020,confirmed plus probable cases,Wisconsin,9604,1059,1059,58,1117
19-Jul-20,Confirmed cases,908,908,,7/20/2020,7/6/2020,confirmed plus probable cases,Wisconsin,9604,582,582,19,601
18-Jul-20,Confirmed cases,915,915,,7/19/2020,7/5/2020,confirmed plus probable cases,Wisconsin,9604,649,649,19,668
17-Jul-20,Confirmed cases,910,910,,7/18/2020,7/4/2020,confirmed plus probable cases,Wisconsin,9604,832,832,61,893
16-Jul-20,Confirmed cases,906,906,,7/17/2020,7/3/2020,confirmed plus probable cases,Wisconsin,9604,932,932,32,964
15-Jul-20,Confirmed cases,901,901,,7/16/2020,7/2/2020,confirmed plus probable cases,Wisconsin,9604,1004,1004,41,1045
14-Jul-20,Confirmed cases,894,894,,7/15/2020,7/1/2020,confirmed plus probable cases,Wisconsin,9604,1024,1024,42,1066
13-Jul-20,Confirmed cases,888,888,,7/14/2020,6/30/2020,confirmed plus probable cases,Wisconsin,9604,1086,1086,39,1125
12-Jul-20,Confirmed cases,876,876,,7/13/2020,6/29/2020,confirmed plus probable cases,Wisconsin,9604,618,618,26,644
11-Jul-20,Confirmed cases,872,872,,7/12/2020,6/28/2020,confirmed plus probable cases,Wisconsin,9604,620,620,16,636
10-Jul-20,Confirmed cases,847,847,,7/11/2020,6/27/2020,confirmed plus probable cases,Wisconsin,9604,818,818,50,868
9-Jul-20,Confirmed cases,815,815,,7/10/2020,6/26/2020,confirmed plus probable cases,Wisconsin,9604,889,889,36,925
8-Jul-20,Confirmed cases,785,785,,7/9/2020,6/25/2020,confirmed plus probable cases,Wisconsin,9604,960,960,36,996
7-Jul-20,Confirmed cases,766,766,,7/8/2020,6/24/2020,confirmed plus probable cases,Wisconsin,9604,991,991,33,1024
6-Jul-20,Confirmed cases,736,736,,7/7/2020,6/23/2020,confirmed plus probable cases,Wisconsin,9604,1000,1000,41,1041
5-Jul-20,Confirmed cases,711,711,,7/6/2020,6/22/2020,confirmed plus probable cases,Wisconsin,9604,602,602,18,620
4-Jul-20,Confirmed cases,687,687,,7/5/2020,6/21/2020,confirmed plus probable cases,Wisconsin,9604,440,440,20,460
3-Jul-20,Confirmed cases,689,689,,7/4/2020,6/20/2020,confirmed plus probable cases,Wisconsin,9604,615,615,27,642
2-Jul-20,Confirmed cases,685,685,,7/3/2020,6/19/2020,confirmed plus probable cases,Wisconsin,9604,674,674,38,712
1-Jul-20,Confirmed cases,675,675,,7/2/2020,6/18/2020,confirmed plus probable cases,Wisconsin,9604,812,812,53,865
30-Jun-20,Confirmed cases,643,643,,7/1/2020,6/17/2020,confirmed plus probable cases,Wisconsin,9604,779,779,37,816
29-Jun-20,Confirmed cases,622,622,,6/30/2020,6/16/2020,confirmed plus probable cases,Wisconsin,9604,831,831,35,866
28-Jun-20,Confirmed cases,593,593,,6/29/2020,6/15/2020,confirmed plus probable cases,Wisconsin,9604,436,436,12,448
27-Jun-20,Confirmed cases,580,580,,6/28/2020,6/14/2020,confirmed plus probable cases,Wisconsin,9604,461,461,14,475
26-Jun-20,Confirmed cases,561,561,,6/27/2020,6/13/2020,confirmed plus probable cases,Wisconsin,9604,581,581,36,617
25-Jun-20,Confirmed cases,534,534,,6/26/2020,6/12/2020,confirmed plus probable cases,Wisconsin,9604,595,595,45,640
24-Jun-20,Confirmed cases,510,510,,6/25/2020,6/11/2020,confirmed plus probable cases,Wisconsin,9604,611,611,33,644
23-Jun-20,Confirmed cases,483,483,,6/24/2020,6/10/2020,confirmed plus probable cases,Wisconsin,9604,628,628,38,666
22-Jun-20,Confirmed cases,448,448,,6/23/2020,6/9/2020,confirmed plus probable cases,Wisconsin,9604,632,632,35,667
21-Jun-20,Confirmed cases,430,430,,6/22/2020,6/8/2020,confirmed plus probable cases,Wisconsin,9604,339,339,15,354
20-Jun-20,Confirmed cases,411,411,,6/21/2020,6/7/2020,confirmed plus probable cases,Wisconsin,9604,318,318,23,341
19-Jun-20,Confirmed cases,396,396,,6/20/2020,6/6/2020,confirmed plus probable cases,Wisconsin,9604,391,391,38,429
18-Jun-20,Confirmed cases,380,380,,6/19/2020,6/5/2020,confirmed plus probable cases,Wisconsin,9604,428,428,41,469
17-Jun-20,Confirmed cases,359,359,,6/18/2020,6/4/2020,confirmed plus probable cases,Wisconsin,9604,421,421,34,455
16-Jun-20,Confirmed cases,347,347,,6/17/2020,6/3/2020,confirmed plus probable cases,Wisconsin,9604,390,390,35,425
15-Jun-20,Confirmed cases,346,346,,6/16/2020,6/2/2020,confirmed plus probable cases,Wisconsin,9604,504,504,39,543
14-Jun-20,Confirmed cases,327,327,,6/15/2020,6/1/2020,confirmed plus probable cases,Wisconsin,9604,203,203,17,220
13-Jun-20,Confirmed cases,326,326,,6/14/2020,5/31/2020,confirmed plus probable cases,Wisconsin,9604,215,215,17,232
12-Jun-20,Confirmed cases,332,332,,6/13/2020,5/30/2020,confirmed plus probable cases,Wisconsin,9604,293,293,27,320
11-Jun-20,Confirmed cases,342,342,,6/12/2020,5/29/2020,confirmed plus probable cases,Wisconsin,9604,276,276,42,318
10-Jun-20,Confirmed cases,351,351,,6/11/2020,5/28/2020,confirmed plus probable cases,Wisconsin,9604,336,336,41,377
9-Jun-20,Confirmed cases,356,356,,6/10/2020,5/27/2020,confirmed plus probable cases,Wisconsin,9604,376,376,40,416
8-Jun-20,Confirmed cases,353,353,,6/9/2020,5/26/2020,confirmed plus probable cases,Wisconsin,9604,388,388,21,409
7-Jun-20,Confirmed cases,366,366,,6/8/2020,5/25/2020,confirmed plus probable cases,Wisconsin,9604,200,200,10,210
6-Jun-20,Confirmed cases,363,363,,6/7/2020,5/24/2020,confirmed plus probable cases,Wisconsin,9604,260,260,16,276
5-Jun-20,Confirmed cases,357,357,,6/6/2020,5/23/2020,confirmed plus probable cases,Wisconsin,9604,359,359,31,390
4-Jun-20,Confirmed cases,361,361,,6/5/2020,5/22/2020,confirmed plus probable cases,Wisconsin,9604,344,344,38,382
3-Jun-20,Confirmed cases,367,367,,6/4/2020,5/21/2020,confirmed plus probable cases,Wisconsin,9604,385,385,27,412
2-Jun-20,Confirmed cases,405,405,,6/3/2020,5/20/2020,confirmed plus probable cases,Wisconsin,9604,371,371,24,395
1-Jun-20,Confirmed cases,434,434,,6/2/2020,5/19/2020,confirmed plus probable cases,Wisconsin,9604,461,461,37,498
31-May-20,Confirmed cases,395,395,,6/1/2020,5/18/2020,confirmed plus probable cases,Wisconsin,9604,182,182,12,194
30-May-20,Confirmed cases,396,396,,5/31/2020,5/17/2020,confirmed plus probable cases,Wisconsin,9604,211,211,23,234
29-May-20,Confirmed cases,407,407,,5/30/2020,5/16/2020,confirmed plus probable cases,Wisconsin,9604,382,382,30,412
28-May-20,Confirmed cases,422,422,,5/29/2020,5/15/2020,confirmed plus probable cases,Wisconsin,9604,398,398,28,426
27-May-20,Confirmed cases,440,440,,5/28/2020,5/14/2020,confirmed plus probable cases,Wisconsin,9604,642,642,38,680
26-May-20,Confirmed cases,431,431,,5/27/2020,5/13/2020,confirmed plus probable cases,Wisconsin,9604,540,540,54,594
25-May-20,Confirmed cases,437,437,,5/26/2020,5/12/2020,confirmed plus probable cases,Wisconsin,9604,203,203,25,228
24-May-20,Confirmed cases,505,505,,5/25/2020,5/11/2020,confirmed plus probable cases,Wisconsin,9604,194,194,10,204
23-May-20,Confirmed cases,514,514,,5/24/2020,5/10/2020,confirmed plus probable cases,Wisconsin,9604,282,282,26,308
22-May-20,Confirmed cases,528,528,,5/23/2020,5/9/2020,confirmed plus probable cases,Wisconsin,9604,486,486,34,520
21-May-20,Confirmed cases,543,543,,5/22/2020,5/8/2020,confirmed plus probable cases,Wisconsin,9604,507,507,44,551
20-May-20,Confirmed cases,545,545,,5/21/2020,5/7/2020,confirmed plus probable cases,Wisconsin,9604,577,577,40,617
19-May-20,Confirmed cases,539,539,,5/20/2020,5/6/2020,confirmed plus probable cases,Wisconsin,9604,601,601,36,637
18-May-20,Confirmed cases,522,522,,5/19/2020,5/5/2020,confirmed plus probable cases,Wisconsin,9604,662,662,37,699
17-May-20,Confirmed cases,500,500,,5/18/2020,5/4/2020,confirmed plus probable cases,Wisconsin,9604,249,249,23,272
16-May-20,Confirmed cases,500,500,,5/17/2020,5/3/2020,confirmed plus probable cases,Wisconsin,9604,367,367,36,403
15-May-20,Confirmed cases,478,478,,5/16/2020,5/2/2020,confirmed plus probable cases,Wisconsin,9604,572,572,56,628
14-May-20,Confirmed cases,443,443,,5/15/2020,5/1/2020,confirmed plus probable cases,Wisconsin,9604,519,519,46,565
13-May-20,Confirmed cases,423,423,,5/14/2020,4/30/2020,confirmed plus probable cases,Wisconsin,9604,536,536,38,574
12-May-20,Confirmed cases,394,394,,5/13/2020,4/29/2020,confirmed plus probable cases,Wisconsin,9604,475,475,42,517
11-May-20,Confirmed cases,371,371,,5/12/2020,4/28/2020,confirmed plus probable cases,Wisconsin,9604,511,511,33,544
10-May-20,Confirmed cases,358,358,,5/11/2020,4/27/2020,confirmed plus probable cases,Wisconsin,9604,253,253,18,271
9-May-20,Confirmed cases,349,349,,5/10/2020,4/26/2020,confirmed plus probable cases,Wisconsin,9604,221,221,27,248
